gene,padj,log2FoldChange,description,product_accession,GeneID,genomic_accession,start,end,GOID,GOterm,GOSlim,GOcat
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030315,T-tubule,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0030425,dendrite,other cellular component,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0031594,neuromuscular junction,other cellular component,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0033268,node of Ranvier,other cellular component,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0042383,sarcolemma,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0043005,neuron projection,other cellular component,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0043034,costamere,other cellular component,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473571.1,105334969,NC_047562.1,12904986,12961210,GO:0043194,initial segment,other cellular component,C
