Plate,Repeat,Well,Type,Time,Absorbance @ 405 (0.1s) (A)
1,13,D04,M,00:49:45.55,0.241
1,13,D05,M,00:49:46.44,0.243
1,13,D06,M,00:49:47.33,0.242
1,13,D07,M,00:49:48.22,0.238
1,13,D08,M,00:49:49.11,0.259
1,13,D09,M,00:49:50.00,0.254
1,13,D10,M,00:49:50.89,0.254
1,13,D11,M,00:49:51.77,0.338
1,13,D12,M,00:49:52.66,0.338
1,13,E01,M,00:49:56.00,0.345
1,13,E02,M,00:49:56.89,0.263
1,13,E03,M,00:49:57.77,0.270
1,13,E04,M,00:49:58.66,0.268
1,14,A01,M,00:53:07.20,0.124
1,14,A02,M,00:53:08.10,0.200
1,14,A03,M,00:53:08.99,0.338
1,14,A04,M,00:53:09.88,0.484
1,14,A05,M,00:53:10.77,0.633
1,14,A06,M,00:53:11.66,0.791
1,14,A07,M,00:53:12.55,0.118
1,14,A08,M,00:53:13.44,0.119
1,14,A09,M,00:53:14.33,0.114
1,14,A10,M,00:53:15.22,0.089
1,14,A11,M,00:53:16.10,0.095
1,14,A12,M,00:53:16.99,0.087
1,14,B01,M,00:53:20.33,0.291
1,14,B02,M,00:53:21.22,0.287
1,14,B03,M,00:53:22.10,0.299
1,14,B04,M,00:53:22.99,0.285
1,14,B05,M,00:53:23.88,0.285
1,14,B06,M,00:53:24.77,0.111
1,14,B07,M,00:53:25.66,0.265
1,14,B08,M,00:53:26.55,0.269
1,14,B09,M,00:53:27.44,0.261
1,14,B10,M,00:53:28.33,0.275
1,14,B11,M,00:53:29.22,0.269
1,14,B12,M,00:53:30.10,0.273
1,14,C01,M,00:53:33.44,0.292
1,14,C02,M,00:53:34.33,0.274
1,14,C03,M,00:53:35.21,0.273
1,14,C04,M,00:53:36.10,0.272
1,14,C05,M,00:53:36.99,0.268
1,14,C06,M,00:53:37.88,0.267
1,14,C07,M,00:53:38.77,0.369
1,14,C08,M,00:53:39.66,0.365
1,14,C09,M,00:53:40.55,0.370
1,14,C10,M,00:53:41.44,0.286
1,14,C11,M,00:53:42.33,0.284
1,14,C12,M,00:53:43.22,0.282
1,14,D01,M,00:53:46.55,0.211
1,14,D02,M,00:53:47.44,0.204
1,14,D03,M,00:53:48.33,0.201
1,14,D04,M,00:53:49.21,0.249
1,14,D05,M,00:53:50.10,0.251
1,14,D06,M,00:53:50.99,0.249
1,14,D07,M,00:53:51.88,0.246
1,14,D08,M,00:53:52.77,0.268
1,14,D09,M,00:53:53.66,0.263
1,14,D10,M,00:53:54.55,0.262
1,14,D11,M,00:53:55.44,0.349
1,14,D12,M,00:53:56.33,0.350
1,14,E01,M,00:53:59.66,0.357
1,14,E02,M,00:54:00.55,0.272
1,14,E03,M,00:54:01.44,0.279
1,14,E04,M,00:54:02.33,0.277
1,15,A01,M,00:57:10.92,0.124
1,15,A02,M,00:57:11.82,0.197
1,15,A03,M,00:57:12.71,0.332
1,15,A04,M,00:57:13.60,0.476
1,15,A05,M,00:57:14.49,0.623
1,15,A06,M,00:57:15.38,0.779
1,15,A07,M,00:57:16.27,0.118
1,15,A08,M,00:57:17.16,0.120
1,15,A09,M,00:57:18.04,0.114
1,15,A10,M,00:57:18.93,0.086
1,15,A11,M,00:57:19.82,0.092
1,15,A12,M,00:57:20.71,0.086
1,15,B01,M,00:57:24.05,0.301
1,15,B02,M,00:57:24.93,0.296
1,15,B03,M,00:57:25.82,0.309
1,15,B04,M,00:57:26.71,0.296
1,15,B05,M,00:57:27.60,0.296
1,15,B06,M,00:57:28.49,0.111
1,15,B07,M,00:57:29.38,0.275
1,15,B08,M,00:57:30.27,0.279
1,15,B09,M,00:57:31.16,0.270
1,15,B10,M,00:57:32.04,0.284
1,15,B11,M,00:57:32.93,0.278
1,15,B12,M,00:57:33.82,0.283
1,15,C01,M,00:57:37.16,0.303
1,15,C02,M,00:57:38.04,0.284
1,15,C03,M,00:57:38.93,0.283
1,15,C04,M,00:57:39.82,0.281
1,15,C05,M,00:57:40.71,0.278
1,15,C06,M,00:57:41.60,0.277
1,15,C07,M,00:57:42.49,0.379
1,15,C08,M,00:57:43.38,0.374
1,15,C09,M,00:57:44.27,0.380
1,15,C10,M,00:57:45.16,0.295
1,15,C11,M,00:57:46.04,0.293
1,15,C12,M,00:57:46.93,0.291
1,15,D01,M,00:57:50.27,0.217
1,15,D02,M,00:57:51.16,0.210
1,15,D03,M,00:57:52.04,0.206
1,15,D04,M,00:57:52.93,0.257
1,15,D05,M,00:57:53.82,0.259
1,15,D06,M,00:57:54.71,0.257
1,15,D07,M,00:57:55.60,0.253
1,15,D08,M,00:57:56.49,0.278
1,15,D09,M,00:57:57.38,0.273
1,15,D10,M,00:57:58.27,0.273
1,15,D11,M,00:57:59.16,0.360
1,15,D12,M,00:58:00.04,0.361
1,15,E01,M,00:58:03.38,0.368
1,15,E02,M,00:58:04.27,0.281
1,15,E03,M,00:58:05.15,0.288
1,15,E04,M,00:58:06.04,0.286
