Plate,Repeat,Well,Type,Time,Absorbance @ 405 (0.1s) (A)
1,11,E06,M,00:43:45.78,0.342
1,11,E07,M,00:43:46.67,0.411
1,11,E08,M,00:43:47.55,0.415
1,11,E09,M,00:43:48.44,0.410
1,11,E10,M,00:43:49.33,0.416
1,11,E11,M,00:43:50.22,0.410
1,11,E12,M,00:43:51.11,0.417
1,11,F01,M,00:43:54.44,0.093
1,12,A01,M,00:47:03.82,0.427
1,12,A02,M,00:47:04.72,0.421
1,12,A03,M,00:47:05.61,0.417
1,12,A04,M,00:47:06.50,0.565
1,12,A05,M,00:47:07.38,0.535
1,12,A06,M,00:47:08.27,0.588
1,12,A07,M,00:47:09.16,0.356
1,12,A08,M,00:47:10.05,0.363
1,12,A09,M,00:47:10.94,0.397
1,12,A10,M,00:47:11.83,0.358
1,12,A11,M,00:47:12.72,0.406
1,12,A12,M,00:47:13.61,0.406
1,12,B01,M,00:47:16.94,0.335
1,12,B02,M,00:47:17.83,0.323
1,12,B03,M,00:47:18.72,0.324
1,12,B04,M,00:47:19.61,0.449
1,12,B05,M,00:47:20.49,0.455
1,12,B06,M,00:47:21.38,0.461
1,12,B07,M,00:47:22.27,0.515
1,12,B08,M,00:47:23.16,0.521
1,12,B09,M,00:47:24.05,0.520
1,12,B10,M,00:47:24.94,0.437
1,12,B11,M,00:47:25.83,0.446
1,12,B12,M,00:47:26.72,0.448
1,12,C01,M,00:47:30.05,0.683
1,12,C02,M,00:47:30.94,0.692
1,12,C03,M,00:47:31.83,0.698
1,12,C04,M,00:47:32.72,0.549
1,12,C05,M,00:47:33.61,0.540
1,12,C06,M,00:47:34.49,0.533
1,12,C07,M,00:47:35.38,0.434
1,12,C08,M,00:47:36.27,0.429
1,12,C09,M,00:47:37.16,0.433
1,12,C10,M,00:47:38.05,0.556
1,12,C11,M,00:47:38.94,0.528
1,12,C12,M,00:47:39.83,0.461
1,12,D01,M,00:47:43.16,0.417
1,12,D02,M,00:47:44.05,0.473
1,12,D03,M,00:47:44.94,0.461
1,12,D04,M,00:47:45.83,0.381
1,12,D05,M,00:47:46.72,0.443
1,12,D06,M,00:47:47.61,0.436
1,12,D07,M,00:47:48.49,0.378
1,12,D08,M,00:47:49.38,0.382
1,12,D09,M,00:47:50.27,0.388
1,12,D10,M,00:47:51.16,0.488
1,12,D11,M,00:47:52.05,0.468
1,12,D12,M,00:47:52.94,0.479
1,12,E01,M,00:47:56.28,0.422
1,12,E02,M,00:47:57.16,0.420
1,12,E03,M,00:47:58.05,0.414
1,12,E04,M,00:47:58.94,0.397
1,12,E05,M,00:47:59.83,0.352
1,12,E06,M,00:48:00.72,0.350
1,12,E07,M,00:48:01.61,0.416
1,12,E08,M,00:48:02.49,0.419
1,12,E09,M,00:48:03.38,0.414
1,12,E10,M,00:48:04.27,0.423
1,12,E11,M,00:48:05.16,0.417
1,12,E12,M,00:48:06.05,0.424
1,12,F01,M,00:48:09.38,0.092
