Plate,Repeat,Well,Type,Time,Absorbance @ 405 (0.1s) (A)
1,9,F04,M,00:37:20.20,0.233
1,9,F05,M,00:37:21.09,0.218
1,9,F06,M,00:37:21.98,0.221
1,9,F07,M,00:37:22.87,0.593
1,9,F08,M,00:37:23.75,0.392
1,9,F09,M,00:37:24.64,0.406
1,9,F10,M,00:37:25.53,0.325
1,9,F11,M,00:37:26.42,0.336
1,9,F12,M,00:37:27.31,0.337
1,9,G01,M,00:37:30.64,0.333
1,9,G02,M,00:37:31.53,0.326
1,9,G03,M,00:37:32.42,0.332
1,10,A01,M,00:40:40.96,0.153
1,10,A02,M,00:40:41.86,0.352
1,10,A03,M,00:40:42.75,0.529
1,10,A04,M,00:40:43.64,0.736
1,10,A05,M,00:40:44.53,0.947
1,10,A06,M,00:40:45.42,1.175
1,10,A07,M,00:40:46.31,0.144
1,10,A08,M,00:40:47.20,0.145
1,10,A09,M,00:40:48.08,0.161
1,10,A10,M,00:40:48.97,0.106
1,10,A11,M,00:40:49.86,0.085
1,10,A12,M,00:40:50.75,0.087
1,10,B01,M,00:40:54.09,0.364
1,10,B02,M,00:40:54.97,0.363
1,10,B03,M,00:40:55.86,0.363
1,10,B04,M,00:40:56.75,0.420
1,10,B05,M,00:40:57.64,0.338
1,10,B06,M,00:40:58.53,0.338
1,10,B07,M,00:40:59.42,0.376
1,10,B08,M,00:41:00.31,0.326
1,10,B09,M,00:41:01.20,0.327
1,10,B10,M,00:41:02.08,0.329
1,10,B11,M,00:41:02.97,0.404
1,10,B12,M,00:41:03.86,0.331
1,10,C01,M,00:41:07.20,0.362
1,10,C02,M,00:41:08.08,0.448
1,10,C03,M,00:41:08.97,0.416
1,10,C04,M,00:41:09.86,0.297
1,10,C05,M,00:41:10.75,0.327
1,10,C06,M,00:41:11.64,0.318
1,10,C07,M,00:41:12.53,0.425
1,10,C08,M,00:41:13.42,0.389
1,10,C09,M,00:41:14.31,0.386
1,10,C10,M,00:41:15.20,0.276
1,10,C11,M,00:41:16.08,0.274
1,10,C12,M,00:41:16.97,0.276
1,10,D01,M,00:41:20.31,0.315
1,10,D02,M,00:41:21.19,0.278
1,10,D03,M,00:41:22.08,0.313
1,10,D04,M,00:41:22.97,0.301
1,10,D05,M,00:41:23.86,0.261
1,10,D06,M,00:41:24.75,0.260
1,10,D07,M,00:41:25.64,0.302
1,10,D08,M,00:41:26.53,0.290
1,10,D09,M,00:41:27.42,0.286
1,10,D10,M,00:41:28.31,0.386
1,10,D11,M,00:41:29.20,0.276
1,10,D12,M,00:41:30.08,0.276
1,10,E01,M,00:41:33.42,0.368
1,10,E02,M,00:41:34.31,0.390
1,10,E03,M,00:41:35.19,0.373
1,10,E04,M,00:41:36.08,0.370
1,10,E05,M,00:41:36.97,0.395
1,10,E06,M,00:41:37.86,0.422
1,10,E07,M,00:41:38.75,0.204
1,10,E08,M,00:41:39.64,0.233
1,10,E09,M,00:41:40.53,0.237
1,10,E10,M,00:41:41.42,0.391
1,10,E11,M,00:41:42.31,0.383
1,10,E12,M,00:41:43.19,0.379
1,10,F01,M,00:41:46.53,0.303
1,10,F02,M,00:41:47.42,0.289
1,10,F03,M,00:41:48.31,0.284
1,10,F04,M,00:41:49.19,0.235
1,10,F05,M,00:41:50.08,0.220
1,10,F06,M,00:41:50.97,0.224
1,10,F07,M,00:41:51.86,0.562
1,10,F08,M,00:41:52.75,0.401
1,10,F09,M,00:41:53.64,0.416
1,10,F10,M,00:41:54.53,0.331
1,10,F11,M,00:41:55.42,0.342
1,10,F12,M,00:41:56.31,0.343
1,10,G01,M,00:41:59.64,0.342
1,10,G02,M,00:42:00.53,0.334
1,10,G03,M,00:42:01.42,0.342
1,11,A01,M,00:45:10.01,0.153
1,11,A02,M,00:45:10.91,0.347
1,11,A03,M,00:45:11.80,0.521
1,11,A04,M,00:45:12.69,0.725
1,11,A05,M,00:45:13.58,0.935
1,11,A06,M,00:45:14.47,1.159
1,11,A07,M,00:45:15.36,0.145
1,11,A08,M,00:45:16.25,0.146
1,11,A09,M,00:45:17.14,0.164
1,11,A10,M,00:45:18.02,0.105
1,11,A11,M,00:45:18.91,0.085
1,11,A12,M,00:45:19.80,0.086
1,11,B01,M,00:45:23.14,0.371
1,11,B02,M,00:45:24.02,0.370
1,11,B03,M,00:45:24.91,0.371
1,11,B04,M,00:45:25.80,0.409
1,11,B05,M,00:45:26.69,0.347
1,11,B06,M,00:45:27.58,0.347
1,11,B07,M,00:45:28.47,0.417
1,11,B08,M,00:45:29.36,0.331
1,11,B09,M,00:45:30.25,0.329
1,11,B10,M,00:45:31.14,0.341
1,11,B11,M,00:45:32.02,0.533
1,11,B12,M,00:45:32.91,0.342
1,11,C01,M,00:45:36.25,0.365
1,11,C02,M,00:45:37.14,0.440
1,11,C03,M,00:45:38.02,0.418
1,11,C04,M,00:45:38.91,0.300
1,11,C05,M,00:45:39.80,0.329
1,11,C06,M,00:45:40.69,0.321
1,11,C07,M,00:45:41.58,0.429
1,11,C08,M,00:45:42.47,0.392
1,11,C09,M,00:45:43.36,0.390
1,11,C10,M,00:45:44.25,0.283
1,11,C11,M,00:45:45.14,0.280
1,11,C12,M,00:45:46.02,0.283
1,11,D01,M,00:45:49.36,0.323
1,11,D02,M,00:45:50.25,0.285
1,11,D03,M,00:45:51.13,0.319
1,11,D04,M,00:45:52.02,0.291
1,11,D05,M,00:45:52.91,0.267
1,11,D06,M,00:45:53.80,0.265
1,11,D07,M,00:45:54.69,0.306
1,11,D08,M,00:45:55.58,0.295
1,11,D09,M,00:45:56.47,0.291
1,11,D10,M,00:45:57.36,0.416
1,11,D11,M,00:45:58.25,0.280
1,11,D12,M,00:45:59.13,0.280
1,11,E01,M,00:46:02.47,0.371
1,11,E02,M,00:46:03.36,0.393
1,11,E03,M,00:46:04.25,0.376
1,11,E04,M,00:46:05.13,0.377
1,11,E05,M,00:46:06.02,0.403
1,11,E06,M,00:46:06.91,0.429
1,11,E07,M,00:46:07.80,0.201
1,11,E08,M,00:46:08.69,0.233
1,11,E09,M,00:46:09.58,0.238
1,11,E10,M,00:46:10.47,0.398
1,11,E11,M,00:46:11.36,0.391
1,11,E12,M,00:46:12.25,0.388
1,11,F01,M,00:46:15.58,0.313
1,11,F02,M,00:46:16.47,0.299
1,11,F03,M,00:46:17.36,0.296
1,11,F04,M,00:46:18.25,0.237
1,11,F05,M,00:46:19.13,0.222
1,11,F06,M,00:46:20.02,0.226
1,11,F07,M,00:46:20.91,0.551
1,11,F08,M,00:46:21.80,0.408
1,11,F09,M,00:46:22.69,0.423
1,11,F10,M,00:46:23.58,0.336
1,11,F11,M,00:46:24.47,0.346
1,11,F12,M,00:46:25.36,0.348
1,11,G01,M,00:46:28.69,0.349
1,11,G02,M,00:46:29.58,0.342
1,11,G03,M,00:46:30.47,0.349
1,12,A01,M,00:49:39.07,0.153
1,12,A02,M,00:49:39.96,0.343
1,12,A03,M,00:49:40.85,0.514
1,12,A04,M,00:49:41.74,0.716
1,12,A05,M,00:49:42.63,0.921
1,12,A06,M,00:49:43.52,1.145
1,12,A07,M,00:49:44.41,0.146
1,12,A08,M,00:49:45.30,0.146
1,12,A09,M,00:49:46.19,0.167
1,12,A10,M,00:49:47.08,0.105
1,12,A11,M,00:49:47.96,0.085
1,12,A12,M,00:49:48.85,0.086
1,12,B01,M,00:49:52.19,0.378
1,12,B02,M,00:49:53.08,0.378
1,12,B03,M,00:49:53.96,0.379
1,12,B04,M,00:49:54.85,0.414
1,12,B05,M,00:49:55.74,0.356
1,12,B06,M,00:49:56.63,0.356
1,12,B07,M,00:49:57.52,0.397
1,12,B08,M,00:49:58.41,0.336
1,12,B09,M,00:49:59.30,0.329
1,12,B10,M,00:50:00.19,0.351
1,12,B11,M,00:50:01.08,0.414
1,12,B12,M,00:50:01.96,0.353
1,12,C01,M,00:50:05.30,0.367
1,12,C02,M,00:50:06.19,0.440
1,12,C03,M,00:50:07.07,0.421
1,12,C04,M,00:50:07.96,0.303
1,12,C05,M,00:50:08.85,0.332
1,12,C06,M,00:50:09.74,0.323
1,12,C07,M,00:50:10.63,0.432
1,12,C08,M,00:50:11.52,0.395
1,12,C09,M,00:50:12.41,0.393
1,12,C10,M,00:50:13.30,0.290
1,12,C11,M,00:50:14.19,0.287
1,12,C12,M,00:50:15.08,0.289
1,12,D01,M,00:50:18.41,0.330
1,12,D02,M,00:50:19.30,0.291
1,12,D03,M,00:50:20.19,0.327
1,12,D04,M,00:50:21.07,0.320
1,12,D05,M,00:50:21.96,0.271
1,12,D06,M,00:50:22.85,0.270
1,12,D07,M,00:50:23.74,0.312
1,12,D08,M,00:50:24.63,0.300
1,12,D09,M,00:50:25.52,0.296
1,12,D10,M,00:50:26.41,0.416
1,12,D11,M,00:50:27.30,0.283
1,12,D12,M,00:50:28.19,0.283
1,12,E01,M,00:50:31.52,0.373
1,12,E02,M,00:50:32.41,0.395
1,12,E03,M,00:50:33.30,0.378
1,12,E04,M,00:50:34.19,0.385
1,12,E05,M,00:50:35.07,0.409
1,12,E06,M,00:50:35.96,0.436
1,12,E07,M,00:50:36.85,0.203
1,12,E08,M,00:50:37.74,0.233
1,12,E09,M,00:50:38.63,0.237
1,12,E10,M,00:50:39.52,0.406
1,12,E11,M,00:50:40.41,0.399
1,12,E12,M,00:50:41.30,0.396
1,12,F01,M,00:50:44.63,0.326
1,12,F02,M,00:50:45.52,0.309
1,12,F03,M,00:50:46.41,0.305
1,12,F04,M,00:50:47.30,0.239
1,12,F05,M,00:50:48.19,0.223
1,12,F06,M,00:50:49.07,0.228
1,12,F07,M,00:50:49.96,0.586
1,12,F08,M,00:50:50.85,0.415
1,12,F09,M,00:50:51.74,0.431
1,12,F10,M,00:50:52.63,0.340
1,12,F11,M,00:50:53.52,0.351
1,12,F12,M,00:50:54.41,0.352
1,12,G01,M,00:50:57.74,0.356
1,12,G02,M,00:50:58.63,0.348
1,12,G03,M,00:50:59.52,0.355
1,13,A01,M,00:54:08.12,0.153
1,13,A02,M,00:54:09.02,0.338
1,13,A03,M,00:54:09.90,0.508
1,13,A04,M,00:54:10.79,0.707
1,13,A05,M,00:54:11.68,0.912
1,13,A06,M,00:54:12.57,1.131
1,13,A07,M,00:54:13.46,0.147
1,13,A08,M,00:54:14.35,0.146
1,13,A09,M,00:54:15.24,0.170
1,13,A10,M,00:54:16.13,0.105
1,13,A11,M,00:54:17.02,0.084
1,13,A12,M,00:54:17.90,0.086
1,13,B01,M,00:54:21.24,0.387
1,13,B02,M,00:54:22.13,0.387
1,13,B03,M,00:54:23.02,0.385
1,13,B04,M,00:54:23.90,0.411
1,13,B05,M,00:54:24.79,0.364
1,13,B06,M,00:54:25.68,0.365
1,13,B07,M,00:54:26.57,0.406
1,13,B08,M,00:54:27.46,0.336
1,13,B09,M,00:54:28.35,0.332
1,13,B10,M,00:54:29.24,0.361
1,13,B11,M,00:54:30.13,0.386
1,13,B12,M,00:54:31.02,0.364
1,13,C01,M,00:54:34.35,0.370
1,13,C02,M,00:54:35.24,0.442
1,13,C03,M,00:54:36.13,0.423
1,13,C04,M,00:54:37.01,0.305
1,13,C05,M,00:54:37.90,0.334
1,13,C06,M,00:54:38.79,0.324
1,13,C07,M,00:54:39.68,0.435
1,13,C08,M,00:54:40.57,0.398
1,13,C09,M,00:54:41.46,0.396
1,13,C10,M,00:54:42.35,0.297
1,13,C11,M,00:54:43.24,0.294
1,13,C12,M,00:54:44.13,0.297
1,13,D01,M,00:54:47.46,0.336
1,13,D02,M,00:54:48.35,0.298
1,13,D03,M,00:54:49.24,0.334
1,13,D04,M,00:54:50.13,0.306
1,13,D05,M,00:54:51.01,0.277
1,13,D06,M,00:54:51.90,0.276
1,13,D07,M,00:54:52.79,0.316
1,13,D08,M,00:54:53.68,0.305
1,13,D09,M,00:54:54.57,0.301
1,13,D10,M,00:54:55.46,0.401
1,13,D11,M,00:54:56.35,0.286
1,13,D12,M,00:54:57.24,0.286
1,13,E01,M,00:55:00.57,0.374
1,13,E02,M,00:55:01.46,0.397
1,13,E03,M,00:55:02.35,0.380
1,13,E04,M,00:55:03.24,0.391
1,13,E05,M,00:55:04.13,0.416
1,13,E06,M,00:55:05.01,0.442
1,13,E07,M,00:55:05.90,0.203
1,13,E08,M,00:55:06.79,0.232
1,13,E09,M,00:55:07.68,0.238
1,13,E10,M,00:55:08.57,0.413
1,13,E11,M,00:55:09.46,0.406
1,13,E12,M,00:55:10.35,0.403
1,13,F01,M,00:55:13.68,0.339
1,13,F02,M,00:55:14.57,0.319
1,13,F03,M,00:55:15.46,0.315
1,13,F04,M,00:55:16.35,0.241
1,13,F05,M,00:55:17.24,0.226
1,13,F06,M,00:55:18.13,0.229
1,13,F07,M,00:55:19.01,0.507
1,13,F08,M,00:55:19.90,0.421
1,13,F09,M,00:55:20.79,0.436
1,13,F10,M,00:55:21.68,0.345
1,13,F11,M,00:55:22.57,0.355
1,13,F12,M,00:55:23.46,0.356
1,13,G01,M,00:55:26.79,0.363
1,13,G02,M,00:55:27.68,0.356
1,13,G03,M,00:55:28.57,0.362
1,14,A01,M,00:58:37.17,0.152
1,14,A02,M,00:58:38.07,0.334
1,14,A03,M,00:58:38.96,0.502
1,14,A04,M,00:58:39.84,0.698
1,14,A05,M,00:58:40.73,0.901
1,14,A06,M,00:58:41.62,1.118
1,14,A07,M,00:58:42.51,0.148
1,14,A08,M,00:58:43.40,0.147
1,14,A09,M,00:58:44.29,0.172
1,14,A10,M,00:58:45.18,0.104
1,14,A11,M,00:58:46.07,0.084
1,14,A12,M,00:58:46.96,0.086
1,14,B01,M,00:58:50.29,0.393
1,14,B02,M,00:58:51.18,0.394
1,14,B03,M,00:58:52.07,0.393
1,14,B04,M,00:58:52.96,0.412
1,14,B05,M,00:58:53.84,0.371
1,14,B06,M,00:58:54.73,0.372
1,14,B07,M,00:58:55.62,0.411
1,14,B08,M,00:58:56.51,0.341
1,14,B09,M,00:58:57.40,0.336
1,14,B10,M,00:58:58.29,0.371
1,14,B11,M,00:58:59.18,0.540
1,14,B12,M,00:59:00.07,0.374
1,14,C01,M,00:59:03.40,0.371
1,14,C02,M,00:59:04.29,0.438
1,14,C03,M,00:59:05.18,0.422
1,14,C04,M,00:59:06.07,0.308
1,14,C05,M,00:59:06.95,0.335
1,14,C06,M,00:59:07.84,0.325
1,14,C07,M,00:59:08.73,0.438
1,14,C08,M,00:59:09.62,0.401
1,14,C09,M,00:59:10.51,0.398
1,14,C10,M,00:59:11.40,0.303
1,14,C11,M,00:59:12.29,0.300
1,14,C12,M,00:59:13.18,0.303
1,14,D01,M,00:59:16.51,0.343
1,14,D02,M,00:59:17.40,0.304
1,14,D03,M,00:59:18.29,0.340
1,14,D04,M,00:59:19.18,0.332
1,14,D05,M,00:59:20.07,0.282
1,14,D06,M,00:59:20.95,0.281
1,14,D07,M,00:59:21.84,0.320
1,14,D08,M,00:59:22.73,0.309
1,14,D09,M,00:59:23.62,0.306
1,14,D10,M,00:59:24.51,0.410
1,14,D11,M,00:59:25.40,0.288
1,14,D12,M,00:59:26.29,0.288
1,14,E01,M,00:59:29.62,0.375
1,14,E02,M,00:59:30.51,0.397
1,14,E03,M,00:59:31.40,0.381
1,14,E04,M,00:59:32.29,0.398
1,14,E05,M,00:59:33.18,0.423
1,14,E06,M,00:59:34.07,0.448
1,14,E07,M,00:59:34.95,0.201
1,14,E08,M,00:59:35.84,0.232
1,14,E09,M,00:59:36.73,0.238
1,14,E10,M,00:59:37.62,0.419
1,14,E11,M,00:59:38.51,0.412
1,14,E12,M,00:59:39.40,0.409
1,14,F01,M,00:59:42.73,0.348
1,14,F02,M,00:59:43.62,0.328
1,14,F03,M,00:59:44.51,0.324
1,14,F04,M,00:59:45.40,0.242
1,14,F05,M,00:59:46.29,0.227
1,14,F06,M,00:59:47.18,0.231
1,14,F07,M,00:59:48.07,0.499
1,14,F08,M,00:59:48.95,0.428
1,14,F09,M,00:59:49.84,0.442
1,14,F10,M,00:59:50.73,0.348
1,14,F11,M,00:59:51.62,0.358
1,14,F12,M,00:59:52.51,0.359
1,14,G01,M,00:59:55.84,0.370
1,14,G02,M,00:59:56.73,0.361
1,14,G03,M,00:59:57.62,0.367
1,15,A01,M,01:03:06.16,0.152
1,15,A02,M,01:03:07.06,0.330
1,15,A03,M,01:03:07.95,0.494
1,15,A04,M,01:03:08.84,0.689
1,15,A05,M,01:03:09.73,0.890
1,15,A06,M,01:03:10.62,1.105
1,15,A07,M,01:03:11.51,0.149
1,15,A08,M,01:03:12.39,0.147
1,15,A09,M,01:03:13.28,0.175
1,15,A10,M,01:03:14.17,0.104
1,15,A11,M,01:03:15.06,0.084
1,15,A12,M,01:03:15.95,0.085
1,15,B01,M,01:03:19.29,0.400
1,15,B02,M,01:03:20.17,0.402
1,15,B03,M,01:03:21.06,0.400
1,15,B04,M,01:03:21.95,0.426
1,15,B05,M,01:03:22.84,0.378
1,15,B06,M,01:03:23.73,0.380
1,15,B07,M,01:03:24.62,0.411
1,15,B08,M,01:03:25.51,0.342
1,15,B09,M,01:03:26.39,0.336
1,15,B10,M,01:03:27.28,0.380
1,15,B11,M,01:03:28.17,0.493
1,15,B12,M,01:03:29.06,0.383
1,15,C01,M,01:03:32.40,0.373
1,15,C02,M,01:03:33.28,0.445
1,15,C03,M,01:03:34.17,0.424
1,15,C04,M,01:03:35.06,0.310
1,15,C05,M,01:03:35.95,0.336
1,15,C06,M,01:03:36.84,0.327
1,15,C07,M,01:03:37.73,0.441
1,15,C08,M,01:03:38.62,0.403
1,15,C09,M,01:03:39.51,0.401
1,15,C10,M,01:03:40.39,0.308
1,15,C11,M,01:03:41.28,0.307
1,15,C12,M,01:03:42.17,0.309
1,15,D01,M,01:03:45.51,0.349
1,15,D02,M,01:03:46.39,0.309
1,15,D03,M,01:03:47.28,0.346
1,15,D04,M,01:03:48.17,0.326
1,15,D05,M,01:03:49.06,0.287
1,15,D06,M,01:03:49.95,0.285
1,15,D07,M,01:03:50.84,0.326
1,15,D08,M,01:03:51.73,0.314
1,15,D09,M,01:03:52.62,0.310
1,15,D10,M,01:03:53.51,0.401
1,15,D11,M,01:03:54.39,0.290
1,15,D12,M,01:03:55.28,0.290
1,15,E01,M,01:03:58.62,0.376
1,15,E02,M,01:03:59.51,0.398
1,15,E03,M,01:04:00.39,0.383
1,15,E04,M,01:04:01.28,0.404
1,15,E05,M,01:04:02.17,0.428
1,15,E06,M,01:04:03.06,0.453
1,15,E07,M,01:04:03.95,0.200
1,15,E08,M,01:04:04.84,0.232
1,15,E09,M,01:04:05.73,0.238
1,15,E10,M,01:04:06.62,0.425
1,15,E11,M,01:04:07.51,0.418
1,15,E12,M,01:04:08.39,0.415
1,15,F01,M,01:04:11.73,0.361
1,15,F02,M,01:04:12.62,0.338
1,15,F03,M,01:04:13.51,0.334
1,15,F04,M,01:04:14.39,0.243
1,15,F05,M,01:04:15.28,0.228
1,15,F06,M,01:04:16.17,0.232
1,15,F07,M,01:04:17.06,0.544
1,15,F08,M,01:04:17.95,0.432
1,15,F09,M,01:04:18.84,0.447
1,15,F10,M,01:04:19.73,0.352
1,15,F11,M,01:04:20.62,0.361
1,15,F12,M,01:04:21.51,0.362
1,15,G01,M,01:04:24.84,0.375
1,15,G02,M,01:04:25.73,0.367
1,15,G03,M,01:04:26.62,0.373
