Plate,Repeat,Well,Type,Time,Absorbance @ 405 (0.1s) (A)
1,10,A07,M,00:40:37.08,0.210
1,10,A08,M,00:40:37.97,0.204
1,10,A09,M,00:40:38.86,0.192
1,10,A10,M,00:40:39.75,0.368
1,10,A11,M,00:40:40.63,0.373
1,10,A12,M,00:40:41.52,0.441
1,10,B01,M,00:40:44.86,0.147
1,10,B02,M,00:40:45.75,0.147
1,10,B03,M,00:40:46.63,0.147
1,10,B04,M,00:40:47.52,0.232
1,10,B05,M,00:40:48.41,0.236
1,10,B06,M,00:40:49.30,0.238
1,10,B07,M,00:40:50.19,0.253
1,10,B08,M,00:40:51.08,0.257
1,10,B09,M,00:40:51.97,0.268
1,10,B10,M,00:40:52.86,0.174
1,10,B11,M,00:40:53.75,0.168
1,10,B12,M,00:40:54.63,0.168
1,10,C01,M,00:40:57.97,0.319
1,10,C02,M,00:40:58.86,0.320
1,10,C03,M,00:40:59.75,0.318
1,10,C04,M,00:41:00.63,0.153
1,10,C05,M,00:41:01.52,0.154
1,10,C06,M,00:41:02.41,0.157
1,10,C07,M,00:41:03.30,0.462
1,10,C08,M,00:41:04.19,0.463
1,10,C09,M,00:41:05.08,0.463
1,10,C10,M,00:41:05.97,0.199
1,10,C11,M,00:41:06.86,0.194
1,10,C12,M,00:41:07.75,0.196
1,10,D01,M,00:41:11.08,0.261
1,10,D02,M,00:41:11.97,0.263
1,10,D03,M,00:41:12.86,0.261
1,10,D04,M,00:41:13.74,0.194
1,10,D05,M,00:41:14.63,0.192
1,10,D06,M,00:41:15.52,0.169
1,10,D07,M,00:41:16.41,0.164
1,10,D08,M,00:41:17.30,0.165
1,10,D09,M,00:41:18.19,0.167
1,10,D10,M,00:41:19.08,0.262
1,10,D11,M,00:41:19.97,0.250
1,10,D12,M,00:41:20.86,0.253
1,10,E01,M,00:41:24.19,0.240
1,10,E02,M,00:41:25.08,0.234
1,10,E03,M,00:41:25.97,0.203
1,10,E04,M,00:41:26.86,0.263
1,10,E05,M,00:41:27.74,0.251
1,10,E06,M,00:41:28.63,0.253
1,10,E07,M,00:41:29.52,0.301
1,10,E08,M,00:41:30.41,0.311
1,10,E09,M,00:41:31.30,0.315
1,10,E10,M,00:41:32.19,0.530
1,10,E11,M,00:41:33.08,0.542
1,10,E12,M,00:41:33.97,0.561
1,10,F01,M,00:41:37.30,0.309
1,10,F02,M,00:41:38.19,0.310
1,10,F03,M,00:41:39.08,0.275
1,10,F04,M,00:41:39.97,0.207
1,10,F05,M,00:41:40.86,0.200
1,10,F06,M,00:41:41.74,0.201
1,10,F07,M,00:41:42.63,0.219
1,10,F08,M,00:41:43.52,0.209
1,10,F09,M,00:41:44.41,0.214
1,10,F10,M,00:41:45.30,0.243
1,10,F11,M,00:41:46.19,0.237
1,10,F12,M,00:41:47.08,0.230
1,10,G01,M,00:41:50.41,0.044
