gene	padj	log2FoldChange	description
LOC117692484	0.004327832430955	-0.98875730654637	uncharacterized protein LOC117692484 isoform X1
LOC117680678	0.00137907737906989	-0.98681470489273	uncharacterized protein LOC117680678
LOC105332460	0.000398822978142934	-0.98663077138675	uncharacterized protein LOC105332460 isoform X2
LOC117682787	0.0179094118443555	-0.984749815710397	uncharacterized protein LOC117682787
LOC105336494	0.0044754386219518	-0.983371282520971	uncharacterized protein LOC105336494 isoform X2
LOC117692224	0.0030553165132641	-0.982590648083772	uncharacterized protein LOC117692224 isoform X1
LOC117681786	0.0346818349776568	-0.981803738247552	uncharacterized protein LOC117681786
LOC105339332	0.0289216021805373	-0.980304332822951	uncharacterized protein LOC105339332
LOC105326586	0.023529138310344	-0.980180939393501	uncharacterized protein LOC105326586
LOC117691404	0.0172043998628381	-0.978190649739238	uncharacterized protein LOC117691404
LOC117685872	0.0313331391370232	-0.977279447014363	uncharacterized protein LOC117685872
LOC105343931	0.0364621471861962	-0.976805663264247	uncharacterized protein LOC105343931
LOC105319838	0.00180590199478562	-0.976269443032485	uncharacterized protein LOC105319838
LOC117689769	0.0124933787845742	-0.974218091120565	uncharacterized protein LOC117689769
LOC105337448	0.00279694740793413	-0.973904568039522	uncharacterized protein LOC105337448
LOC109618707	0.00130227200187808	-0.970934994950677	uncharacterized protein LOC109618707
LOC105330938	0.0103697485535178	-0.970929071577818	uncharacterized protein LOC105330938
LOC105338739	0.0055423163045663	-0.969715357499074	uncharacterized protein LOC105338739
LOC105319593	0.0375812135040288	-0.969125685324389	uncharacterized protein LOC105319593
LOC105328786	0.0127952734758201	-0.968870166952046	uncharacterized protein LOC105328786
LOC105325501	0.0305571368124666	-0.968450697561815	uncharacterized protein LOC105325501
LOC105338764	0.0295238904192983	-0.965896550492799	uncharacterized protein LOC105338764
LOC117682279	0.0271478800602398	-0.961421078171129	uncharacterized protein LOC117682279
LOC105327257	0.0326875448559473	-0.960889277128102	uncharacterized protein LOC105327257
LOC117683002	0.0357550495071266	-0.960402654972444	uncharacterized protein LOC117683002
LOC105348195	0.00560017847250958	-0.960098965435495	uncharacterized protein LOC105348195
LOC105328903	0.00214457258855891	-0.958107633834969	uncharacterized protein LOC105328903 isoform X2
LOC105339934	0.0427367540117511	-0.958008121138806	uncharacterized protein LOC105339934
LOC117682005	0.00186100854912234	-0.955288261255252	uncharacterized protein LOC117682005
LOC109617562	0.00027440908659845	-0.951310487882477	uncharacterized protein LOC109617562 isoform X1
LOC105331084	0.00548072149998472	-0.949868823580244	uncharacterized protein LOC105331084
LOC117687949	0.0250516599567959	-0.947963367224629	uncharacterized protein LOC117687949
LOC105338830	0.000116382003515143	-0.947592496384253	uncharacterized protein LOC105338830
LOC105326547	0.0170290908480895	-0.947090058673311	uncharacterized protein LOC105326547 isoform X3
LOC117687015	0.0119388217887532	-0.946377726264117	uncharacterized protein LOC117687015
LOC117687604	0.0391181498187456	-0.945924578606786	uncharacterized protein LOC117687604
LOC105321297	0.00429560128237381	-0.945121331037015	uncharacterized protein LOC105321297 isoform X2
LOC105340249	0.0113062714303276	-0.934062608094837	uncharacterized protein LOC105340249
LOC105335767	0.0269891055521363	-0.932927897276247	uncharacterized protein LOC105335767
LOC105332471	0.0119388217887532	-0.932403249823027	uncharacterized protein LOC105332471
LOC109620938	0.0359001142647332	-0.929806181793541	uncharacterized protein LOC109620938
LOC105347327	0.000142260499246203	-0.929723925665212	uncharacterized protein LOC105347327 isoform X1
LOC117686342	0.0296491538255214	-0.929427055181869	uncharacterized protein LOC117686342
LOC105348959	0.000264075242363978	-0.929415223975636	uncharacterized protein LOC105348959
LOC105335645	0.0120652496370533	-0.929067546977825	uncharacterized protein LOC105335645 isoform X2
LOC105320376	0.00718592865660627	-0.928648421550154	uncharacterized protein LOC105320376 isoform X1
LOC109617378	0.0209173797833175	-0.928562455441667	uncharacterized protein LOC109617378
LOC105323985	0.0168797691673344	-0.925678540396635	uncharacterized protein LOC105323985
LOC117692689	0.00488138506289017	-0.924945566428006	uncharacterized protein LOC117692689
LOC117686867	0.00230737983988325	-0.924300434561877	uncharacterized protein LOC117686867
LOC117682645	0.0202502786109007	-0.922297401417174	uncharacterized protein LOC117682645
LOC117682964	0.00940919933951008	-0.922037938334856	uncharacterized protein LOC117682964 isoform X1
LOC105330772	0.0331103547465545	-0.921584655574749	uncharacterized protein LOC105330772 isoform X2
LOC105344726	0.0212503363275402	-0.920833711035485	uncharacterized protein LOC105344726 isoform X1
LOC105347467	0.000161491601544843	-0.920036437614412	uncharacterized protein LOC105347467
LOC105339246	0.0347420379785368	-0.918277431425939	uncharacterized protein LOC105339246
LOC105344488	0.027844740259517	-0.917109492533125	uncharacterized protein LOC105344488
LOC117690788	0.0237625573560045	-0.917003256156466	uncharacterized protein LOC117690788
LOC117691176	0.00845982727172257	-0.91301816637154	uncharacterized protein LOC117691176
LOC105327889	0.0362232169238286	-0.912765386096872	uncharacterized protein LOC105327889
LOC105334299	0.024469789926015	-0.911204651544814	uncharacterized protein LOC105334299
LOC117687734	0.0107214122925745	-0.910177472280816	uncharacterized protein LOC117687734
LOC105325546	0.0323444110597455	-0.909517017769838	uncharacterized protein LOC105325546
LOC117683923	0.0331147976373441	-0.90666699048077	uncharacterized protein LOC117683923
LOC105335481	0.0133144808029398	-0.904271222541191	uncharacterized protein LOC105335481 isoform X1
LOC105340950	0.0282949727272914	-0.903318366399117	uncharacterized protein LOC105340950
LOC105322411	0.013349302131843	-0.902940912876916	uncharacterized protein LOC105322411
LOC105348427	0.0229372132321028	-0.902324316873257	uncharacterized protein LOC105348427 isoform X1
LOC105325971	0.0403555043670411	-0.90188880989011	uncharacterized protein LOC105325971
LOC117688584	0.00677558072019317	-0.901747394739647	uncharacterized protein LOC117688584
LOC105332807	0.0021478996624456	-0.900528991362966	uncharacterized protein LOC105332807 isoform X1
LOC117690746	0.00728960159023826	-0.900075349176554	uncharacterized protein LOC117690746 isoform X1
LOC117681790	0.044974121733152	-0.898537497130781	uncharacterized protein LOC117681790
LOC117689392	0.0109790329227821	-0.897439840583656	uncharacterized protein LOC117689392
LOC105343467	0.0111962545605465	-0.896329514121724	uncharacterized protein LOC105343467 isoform X1
LOC105336665	0.0363496495957491	-0.896146029887389	uncharacterized protein LOC105336665
LOC117691378	0.0264322691905575	-0.895457571818681	uncharacterized protein LOC117691378
LOC105348718	0.00477839028298797	-0.894705823508615	uncharacterized protein LOC105348718 isoform X2
LOC105345499	0.0378835604073492	-0.89168778369036	uncharacterized protein LOC105345499
LOC117681560	0.027844740259517	-0.89136278813779	uncharacterized protein LOC117681560
LOC105335855	0.0289605102964526	-0.890361107561452	uncharacterized protein LOC105335855 isoform X1
LOC117692840	0.023529138310344	-0.88861949578488	uncharacterized protein LOC117692840
LOC117682221	0.0334845715447726	-0.888104466366661	uncharacterized protein LOC117682221 isoform X1
LOC105324592	0.0498759899334885	-0.885477205627292	uncharacterized protein LOC105324592
LOC117690470	0.0193688835056959	-0.884449787204841	uncharacterized protein LOC117690470
LOC105346950	0.0480256575228106	-0.883560401035187	uncharacterized protein LOC105346950
LOC105331275	0.00263494627437948	-0.881624626225084	uncharacterized protein LOC105331275 isoform X2
LOC117691943	0.0169159967475989	-0.879795271217031	uncharacterized protein LOC117691943
LOC105318934	0.0109634235836943	-0.879373263960556	uncharacterized protein LOC105318934
LOC105320292	6.02913164266714e-06	-0.876090369860523	uncharacterized protein MCAP_0864 isoform X3
LOC117686357	0.0302926811347214	-0.872971822277011	uncharacterized protein LOC117686357
LOC105346698	0.025803480106729	-0.871720839465895	uncharacterized protein C3orf67 homolog
LOC105324014	0.0203713287491847	-0.869992845036381	uncharacterized protein LOC105324014 isoform X1
LOC105342556	0.00530439779031265	-0.869421953533628	uncharacterized protein LOC105342556
LOC105347943	0.00216799741898025	-0.867653201907682	uncharacterized protein LOC105347943 isoform X1
LOC105326436	0.0344125575043887	-0.867234619397861	uncharacterized protein LOC105326436
LOC117687981	0.00283767712428515	-0.866444101719559	uncharacterized protein LOC117687981
LOC109618431	0.0117528111588503	-0.865858799308913	uncharacterized protein LOC109618431
LOC117685346	0.018197526777343	-0.864602283063381	uncharacterized protein LOC117685346
LOC105325156	0.0475462543181667	-0.862670800795797	uncharacterized protein LOC105325156
LOC105349186	0.0413554314963944	-0.862338994865494	uncharacterized protein LOC105349186 isoform X1
LOC117691277	0.00462152777233416	-0.862252470008873	uncharacterized protein LOC117691277 isoform X1
LOC105336424	0.0289406213736264	-0.861702109586455	uncharacterized protein LOC105336424
LOC105341631	0.00470519231673417	-0.860043277989166	uncharacterized protein LOC105341631 isoform X2
LOC105344292	0.0289605102964526	-0.858031413546962	uncharacterized protein LOC105344292
LOC117692835	0.027844740259517	-0.857733703378007	uncharacterized protein LOC117692835
LOC117683900	0.0304340030215857	-0.857716261200011	uncharacterized protein LOC117683900
LOC105318359	0.0294943075139615	-0.857072261606234	uncharacterized protein LOC105318359
LOC105327498	0.0157119146215733	-0.855307353120566	uncharacterized protein LOC105327498
LOC105321942	0.0246710506711851	-0.855163552318052	uncharacterized protein LOC105321942
LOC117682565	0.0398145292785548	-0.854985596581124	uncharacterized protein LOC117682565
LOC109618342	0.00245874481974698	-0.853796156846883	uncharacterized protein LOC109618342
LOC105325997	0.0388115037464542	-0.853413478749607	uncharacterized protein LOC105325997
LOC105330456	0.0324870200459413	-0.852474965383693	uncharacterized protein LOC105330456
LOC105344935	0.00497499224694649	-0.852330448513933	uncharacterized protein LOC105344935 isoform X7
LOC105317334	0.00883348405766731	-0.850681038288756	uncharacterized protein LOC105317334
LOC105337644	0.0318177832056666	-0.849688999843508	uncharacterized protein LOC105337644
LOC117680578	0.000768760426008283	-0.849105697187187	uncharacterized protein LOC117680578 isoform X2
LOC105318887	0.00615485449431386	-0.846402359427946	uncharacterized protein LOC105318887 isoform X3
LOC105339305	0.0243945090615417	-0.845898480565391	uncharacterized protein LOC105339305 isoform X2
LOC117684669	0.0213673732273147	-0.839821164025714	uncharacterized protein LOC117684669
LOC105327864	0.0215573767221689	-0.838077697693281	uncharacterized protein LOC105327864
LOC105324890	0.0394150369297228	-0.837730108262955	uncharacterized protein LOC105324890 isoform X1
LOC105320286	0.0474914536005361	-0.837652504443222	uncharacterized protein LOC105320286
LOC105335328	0.0314084563155777	-0.836695645029644	uncharacterized threonine-rich GPI-anchored glycoprotein PJ4664.02
LOC105342365	0.0476720435030114	-0.836314330243088	uncharacterized protein LOC105342365
LOC105348952	0.0260395299471405	-0.835123990205386	uncharacterized protein LOC105348952 isoform X1
LOC105334880	0.0077705756211528	-0.834169194139344	uncharacterized protein LOC105334880 isoform X1
LOC105328237	0.00915060508212536	-0.831711168835479	uncharacterized protein LOC105328237 isoform X2
LOC117688273	0.0314863428684447	-0.830955356129854	uncharacterized protein LOC117688273
LOC109618538	0.0205186106696937	-0.83086352640679	uncharacterized protein LOC109618538
LOC105321974	0.0323400978255197	-0.830197906765509	uncharacterized protein LOC105321974 isoform X2
LOC105322820	0.0187913588181561	-0.830050163835412	uncharacterized protein LOC105322820
LOC117680384	0.0211035910528935	-0.830033393891238	uncharacterized protein LOC117680384
LOC117691580	0.0455832146947816	-0.828543554783804	uncharacterized protein LOC117691580
LOC105318827	0.0394375315717628	-0.826880479339201	uncharacterized protein LOC105318827
LOC105339389	0.0373629977747206	-0.824840226406158	uncharacterized protein LOC105339389
LOC105345896	0.0474914536005361	-0.823622271876319	uncharacterized protein LOC105345896
LOC105328252	0.0219976364052232	-0.822092580900211	uncharacterized protein LOC105328252
LOC105341359	0.00902081827482837	-0.822076967475925	uncharacterized protein LOC105341359
LOC105321945	0.0118338395465161	-0.821039805547278	uncharacterized protein LOC105321945
LOC117689737	0.0102836776632759	-0.820578372752676	uncharacterized protein LOC117689737
LOC105335475	0.0296916149967341	-0.819903663460911	uncharacterized protein LOC105335475
LOC105322222	0.0152400695312117	-0.81647969761866	uncharacterized protein LOC105322222 isoform X1
LOC105337302	0.0443244008802523	-0.815919609528343	uncharacterized protein LOC105337302
LOC105324993	0.0342124756824209	-0.815374328566066	uncharacterized protein LOC105324993 isoform X1
LOC117681602	0.0224017090622843	-0.814568102269217	uncharacterized protein LOC117681602
LOC105342368	0.0241423191487407	-0.813162033373759	uncharacterized protein LOC105342368
LOC105337130	0.0255534715401886	-0.8114140987104	uncharacterized protein LOC105337130
LOC117685119	0.0453657529935872	-0.81037708008362	uncharacterized protein LOC117685119 isoform X2
LOC105329693	0.0165218523841351	-0.809584199062318	uncharacterized protein LOC105329693
LOC105320022	0.0419756602567219	-0.809465406472212	uncharacterized protein LOC105320022
LOC117688715	0.027844740259517	-0.809198030828224	uncharacterized protein LOC117688715 isoform X2
LOC105346513	0.0425221766000478	-0.808495539765752	uncharacterized protein LOC105346513
LOC117680455	0.0340352458149675	-0.802725455250683	uncharacterized protein LOC117680455 isoform X1
LOC105318794	0.0139257758029452	-0.80205677173294	uncharacterized protein LOC105318794
LOC105337292	0.0114856609370908	-0.801002629401066	uncharacterized protein LOC105337292
LOC105330198	0.0270388264788918	-0.800901647216854	uncharacterized protein LOC105330198
LOC117685214	0.0131449847568547	-0.795151522761513	uncharacterized protein LOC117685214 isoform X2
LOC105323113	0.0327889515736468	-0.795114446040591	uncharacterized protein LOC105323113
LOC105344996	0.0322681899002997	-0.792648883166587	uncharacterized protein LOC105344996
LOC117692863	0.0462894370471677	-0.791367109752668	uncharacterized protein LOC117692863
LOC105345304	0.0200058400151637	-0.789036907385627	uncharacterized protein LOC105345304 isoform X1
LOC117692827	0.0192628761629989	-0.788484667901294	uncharacterized protein LOC117692827
LOC105328424	0.023717782792045	-0.787079964954183	uncharacterized protein LOC105328424
LOC105341036	0.044216023314612	-0.784630907903016	uncharacterized protein LOC105341036 isoform X1
LOC117692801	0.00399066070744342	-0.783754372902662	uncharacterized protein LOC117692801
LOC105335370	0.0296480768218233	-0.78273685897895	uncharacterized protein LOC105335370
LOC105331623	0.0399980589017912	-0.78151765106648	uncharacterized protein LOC105331623
LOC117682435	0.0387613174596933	-0.78144603305728	uncharacterized protein LOC117682435
LOC105347091	0.00342839231644096	-0.781244525875269	uncharacterized protein LOC105347091
LOC117685412	0.0201899971078116	-0.778694954876514	uncharacterized protein LOC117685412 isoform X3
LOC105340846	0.0123184646241328	-0.778633850876649	uncharacterized protein LOC105340846 isoform X1
LOC117690033	0.0042111928596324	-0.778038550570537	uncharacterized protein LOC117690033
LOC105327878	0.0340418126489242	-0.777082871783723	uncharacterized protein LOC105327878 isoform X1
LOC117680998	0.0343891739815977	-0.776523916849253	uncharacterized protein LOC117680998
LOC105332457	0.0121825817347526	-0.776104879765477	uncharacterized protein LOC105332457 isoform X1
LOC117685914	0.0128958515624037	-0.776050715708516	uncharacterized protein LOC117685914
LOC117681807	0.0121902353575179	-0.775842732938561	uncharacterized protein LOC117681807
LOC117680974	0.0179646574053484	-0.775198203193988	uncharacterized protein LOC117680974
LOC105335571	0.00123437874470252	-0.774941986551858	uncharacterized protein LOC105335571
LOC105322026	0.00510571755161292	-0.774906341954547	uncharacterized protein LOC105322026
LOC105347796	0.00346025704465739	-0.77473030778718	uncharacterized protein LOC105347796 isoform X1
LOC117682856	0.0153392109751365	-0.774313612242552	uncharacterized protein LOC117682856 isoform X3
LOC105339206	0.0166468187384525	-0.773632983728681	uncharacterized protein LOC105339206
LOC117691548	0.0200204885677297	-0.772704190497317	uncharacterized protein LOC117691548
LOC105347097	0.000722368101424452	-0.770647292905733	uncharacterized protein SYNPCC7002_A1628 isoform X1
LOC105338204	0.000537655836195788	-0.768680804675038	uncharacterized protein LOC105338204 isoform X1
LOC105317094	0.0298658194304418	-0.767224342884945	uncharacterized protein LOC105317094
LOC105322585	0.0444227348041214	-0.765906606255589	uncharacterized protein LOC105322585 isoform X2
LOC105336361	0.0210111008351615	-0.764185083383111	uncharacterized protein LOC105336361
LOC105344747	0.0283901519158461	-0.762246673487866	uncharacterized protein LOC105344747 isoform X3
LOC105320465	0.00502054870230779	-0.757891638743906	uncharacterized protein LOC105320465
LOC105329357	0.00206897208851961	-0.757434691813546	uncharacterized protein LOC105329357 isoform X6
LOC105330766	0.0132156982536808	-0.756932873690323	uncharacterized protein LOC105330766 isoform X1
LOC105327948	0.0298403926262442	-0.755919969841842	uncharacterized protein LOC105327948 isoform X2
LOC117686116	0.026073993506707	-0.754926463119819	uncharacterized protein LOC117686116
LOC117682545	0.0420860675796155	-0.753103221741157	uncharacterized protein LOC117682545
LOC117688869	0.0408523085852011	-0.75117493416021	uncharacterized protein LOC117688869
LOC105336857	0.0189733384231457	-0.750833645596964	uncharacterized protein LOC105336857 isoform X2
LOC117688972	0.0337260833964671	-0.750694308120442	uncharacterized protein LOC117688972 isoform X5
LOC105331664	0.0206008875113298	-0.748719216063227	uncharacterized protein LOC105331664 isoform X2
LOC105338676	0.021312560343407	-0.748267357711313	uncharacterized protein LOC105338676
LOC105322934	0.0204728378530213	-0.748141453523315	uncharacterized protein LOC105322934 isoform X1
LOC105321379	0.0183765939529876	-0.747669464268403	uncharacterized protein LOC105321379 isoform X1
LOC105321359	0.00560403592990757	-0.74677498853734	uncharacterized protein LOC105321359 isoform X1
LOC105328465	0.00707585983537867	-0.745664398817347	uncharacterized protein LOC105328465 isoform X3
LOC105331840	0.0121225629330069	-0.745179712622494	uncharacterized protein LOC105331840 isoform X1
LOC105347229	0.0326875448559473	-0.744571821878341	uncharacterized protein LOC105347229
LOC105341274	0.00906045754548971	-0.741957171278461	uncharacterized protein LOC105341274 isoform X1
LOC105322991	0.0210024117233835	-0.741599655790764	uncharacterized protein LOC105322991
LOC105335838	0.00637437509760821	-0.7407572963577	uncharacterized protein LOC105335838 isoform X1
LOC105332065	0.0471848788519362	-0.740411485611752	uncharacterized protein LOC105332065 isoform X1
LOC105338882	0.0436038049831135	-0.736894013786586	uncharacterized protein LOC105338882 isoform X1
LOC105346385	0.01648722653618	-0.734628348211559	uncharacterized protein LOC105346385
LOC105342987	0.0264030845343316	-0.734347313440689	uncharacterized protein LOC105342987
LOC105340432	0.0183180210796079	-0.731893264086774	uncharacterized protein LOC105340432
LOC105344107	0.0279481947785818	-0.731466491250324	uncharacterized protein LOC105344107 isoform X2
LOC105322968	0.0159029794997041	-0.730219235724517	uncharacterized protein LOC105322968 isoform X1
LOC105317981	0.00436816963360748	-0.727356756534182	uncharacterized protein LOC105317981
LOC105337946	0.000899005228413462	-0.727080376219185	uncharacterized protein LOC105337946 isoform X1
LOC109621152	0.0424877526564744	-0.726065553662319	uncharacterized protein LOC109621152
LOC105330789	0.00339243039036656	-0.725757317440401	uncharacterized protein LOC105330789
LOC105337770	0.0140953466395386	-0.724387393667269	uncharacterized protein LOC105337770
LOC105334958	0.0139257758029452	-0.723970356913492	uncharacterized protein LOC105334958
LOC105324593	0.0447112813396884	-0.721169619810589	uncharacterized protein LOC105324593 isoform X1
LOC105344290	0.0382587175276604	-0.720476880544888	uncharacterized protein LOC105344290 isoform X2
LOC105339763	0.0357054480594488	-0.720429673665024	uncharacterized protein LOC105339763 isoform X1
LOC105342241	0.0274662586602946	-0.72034500878893	uncharacterized protein LOC105342241 isoform X1
LOC105329064	0.0277255491000103	-0.718828344257624	uncharacterized protein LOC105329064 isoform X1
LOC105326582	0.0278207927307694	-0.71854841725758	uncharacterized protein LOC105326582
LOC105317820	0.0159417805351005	-0.718514929980792	uncharacterized protein LOC105317820 isoform X2
LOC109620013	0.00498108773961081	-0.71738190145863	uncharacterized protein LOC109620013
LOC117685342	0.0112689710029955	-0.715676443455283	uncharacterized protein LOC117685342 isoform X5
LOC105320671	0.0431476741350651	-0.71466818734116	uncharacterized protein LOC105320671
LOC105339437	0.0189925004229925	-0.711897404171014	uncharacterized protein LOC105339437
LOC105336878	0.0473979399811181	-0.710770108232381	uncharacterized protein LOC105336878 isoform X1
LOC117684561	0.0256898075063704	-0.708582931849352	uncharacterized protein LOC117684561 isoform X3
LOC105331452	0.00906045754548971	-0.707319205133546	uncharacterized protein LOC105331452 isoform X2
LOC117688048	0.0438675508420861	-0.706166570514459	uncharacterized protein LOC117688048 isoform X1
LOC117685863	0.00516169331034636	-0.700373655980107	uncharacterized protein LOC117685863 isoform X6
LOC117692573	0.0359421883124088	-0.699978811705033	uncharacterized protein LOC117692573
LOC105340078	0.0139073805932253	-0.699617407825391	uncharacterized protein LOC105340078 isoform X3
LOC117690910	0.0344125575043887	-0.699546774610881	uncharacterized protein LOC117690910
LOC105339527	0.0108030189393489	-0.698868226963048	uncharacterized protein LOC105339527 isoform X1
LOC105317119	0.0438499613287899	-0.695769367457687	uncharacterized protein LOC105317119 isoform X1
LOC105330512	0.00923158300618233	-0.695678993169932	uncharacterized protein LOC105330512
LOC105335200	0.0104536113034844	-0.69557959555966	uncharacterized protein LOC105335200 isoform X1
LOC105324513	0.00747284432554137	-0.692198843699509	uncharacterized protein LOC105324513 isoform X1
LOC105344072	0.0417688398831035	-0.691140671138955	uncharacterized protein LOC105344072 isoform X1
LOC105336023	0.0416092928991331	-0.688769658415084	uncharacterized protein LOC105336023 isoform X1
LOC105347699	0.0113359778477243	-0.685609142238537	uncharacterized protein LOC105347699 isoform X1
LOC117687060	0.0148512022154325	-0.685342874083809	uncharacterized protein LOC117687060
LOC105347558	0.0278471291559314	-0.684662803785517	uncharacterized protein LOC105347558
LOC109619468	0.0434569437139575	-0.68426776175051	uncharacterized protein LOC109619468
LOC117681782	0.0122403920131689	-0.683799978814579	uncharacterized protein LOC117681782
LOC117691884	0.0311576944970569	-0.683716776164354	uncharacterized protein LOC117691884 isoform X1
LOC117688894	0.0499178851961584	-0.681811415047659	uncharacterized protein LOC117688894
LOC117684415	0.0397258734314143	-0.681599856623045	uncharacterized protein LOC117684415
LOC105334179	0.0480256575228106	-0.676685537736365	uncharacterized protein LOC105334179
LOC105326326	0.00352323110787697	-0.672138722084837	uncharacterized protein LOC105326326 isoform X1
LOC105332567	0.00253039393984992	-0.671834525417773	uncharacterized protein LOC105332567
LOC105318800	0.00641522986906721	-0.670248116031226	uncharacterized protein LOC105318800
LOC105332033	0.0289605102964526	-0.668182158954198	uncharacterized protein LOC105332033
LOC105323049	0.0309561873068065	-0.667513914621856	uncharacterized protein LOC105323049
LOC105339612	0.0216254772723425	-0.664362752828294	uncharacterized protein LOC105339612
LOC105319709	0.0120189806272613	-0.662799007162186	uncharacterized protein LOC105319709
LOC105339125	0.0378697761520582	-0.662399817880486	uncharacterized protein LOC105339125
LOC117687566	0.00613857478945812	-0.657486040625992	uncharacterized protein YBL113C-like
LOC105324997	0.0106473963939724	-0.656440575058386	uncharacterized protein LOC105324997 isoform X2
LOC105319949	0.0208198950729612	-0.656317756788114	uncharacterized protein LOC105319949 isoform X2
LOC105341969	0.0185827662217312	-0.655004105457674	uncharacterized protein LOC105341969
LOC105335061	0.0296480768218233	-0.65231903519122	uncharacterized protein LOC105335061 isoform X4
LOC117689055	0.0212779242441695	-0.651178555196936	uncharacterized protein LOC117689055 isoform X2
LOC105322633	0.0299267033123197	-0.64991216036771	uncharacterized protein LOC105322633 isoform X2
LOC105319773	0.0284776638832012	-0.64926840027304	uncharacterized protein LOC105319773 isoform X2
LOC105347555	0.0453200935820171	-0.646997337491127	uncharacterized protein LOC105347555
LOC117689785	0.0347536629274165	-0.644300464812464	uncharacterized protein LOC117689785
LOC117687368	0.0310495814425012	-0.641845392673466	uncharacterized protein LOC117687368
LOC105336697	0.0400687903790409	-0.640742286910628	uncharacterized protein LOC105336697
LOC105338148	0.015176396747647	-0.639614360341924	uncharacterized protein LOC105338148 isoform X3
LOC105330347	0.0361048851968131	-0.638445415815755	uncharacterized protein LOC105330347
LOC105345988	0.0345376369457247	-0.635358549614954	uncharacterized protein LOC105345988 isoform X1
LOC117683962	0.0323127194697685	-0.631210423327198	uncharacterized protein LOC117683962
LOC105326451	0.0237713489730026	-0.630655386490844	uncharacterized protein LOC105326451 isoform X1
LOC105324805	0.0417022361535733	-0.626775751225879	uncharacterized protein LOC105324805
LOC105342046	0.0430089510842166	-0.626693486877557	uncharacterized protein LOC105342046 isoform X1
LOC105318192	0.00451081002692546	-0.626521095571508	uncharacterized protein LOC105318192 isoform X1
LOC105319650	0.0164657641188903	-0.621202945448478	uncharacterized protein LOC105319650
LOC105336374	0.0209498342515121	-0.620373357651896	uncharacterized protein LOC105336374 isoform X1
LOC105333156	0.0226499322817755	-0.619779285759039	uncharacterized protein LOC105333156 isoform X3
LOC117691222	0.0393795607147722	-0.618224801381232	uncharacterized protein LOC117691222 isoform X3
LOC105320066	0.0452547223648758	-0.615675809564555	uncharacterized protein LOC105320066 isoform X2
LOC105320155	0.0133982094792884	-0.615488422409728	uncharacterized protein LOC105320155
LOC117689390	0.019808868382849	-0.608676170503933	uncharacterized protein LOC117689390
LOC117693086	0.0363374240333393	-0.6077294387091	uncharacterized protein LOC117693086 isoform X2
LOC105328417	0.0444192258761765	-0.604115373825891	uncharacterized protein LOC105328417 isoform X1
LOC105323762	0.0168694315444782	-0.603885569213213	uncharacterized protein LOC105323762
LOC105319101	0.0480062119191595	-0.602997020006695	uncharacterized protein LOC105319101 isoform X2
LOC105331194	0.0446326303314415	-0.60102582110243	uncharacterized protein LOC105331194 isoform X1
LOC105320073	0.000771509543397384	-0.600139499811875	uncharacterized protein LOC105320073 isoform X1
LOC105324075	0.0216874837315194	-0.596282822034402	uncharacterized protein LOC105324075 isoform X2
LOC105317167	0.0316577750455578	-0.596024978028702	uncharacterized protein LOC105317167
LOC105342684	0.0177911727194274	-0.595859791124228	uncharacterized protein LOC105342684 isoform X3
LOC105343880	0.0229809884066015	-0.5951528380903	uncharacterized protein LOC105343880 isoform X1
LOC105327638	0.0242543377976621	-0.594851492600495	uncharacterized protein LOC105327638
LOC105332408	0.00388646513318623	-0.594846698575415	uncharacterized protein LOC105332408 isoform X4
LOC105344722	0.00863768686490735	-0.592064585287843	uncharacterized protein LOC105344722 isoform X4
LOC105344995	0.0203660960355242	-0.591385096635796	uncharacterized protein LOC105344995 isoform X3
LOC105327942	0.0465799647203722	-0.589821707369804	uncharacterized protein LOC105327942
LOC105337673	0.0488621602163662	-0.589649875030014	uncharacterized protein LOC105337673 isoform X9
LOC105335176	0.0456152231162957	-0.589347329974306	uncharacterized protein LOC105335176 isoform X1
LOC105339094	0.0324251993157964	-0.587845610574271	uncharacterized protein C7orf57
LOC105330071	0.0267551603181508	-0.584114239089411	uncharacterized protein LOC105330071
LOC105319687	0.0114220241868386	-0.582066195197428	uncharacterized protein LOC105319687 isoform X2
LOC105333946	0.00470519231673417	-0.581529128666882	uncharacterized protein LOC105333946 isoform X3
LOC105344489	0.0235177714904304	-0.581099697363039	uncharacterized protein LOC105344489 isoform X1
LOC105333371	0.0444276611761506	-0.577957818909922	uncharacterized protein LOC105333371 isoform X1
LOC109621046	0.0230235284483643	-0.577383890849507	uncharacterized protein LOC109621046
LOC105331667	0.0313908313140586	-0.575698091811192	uncharacterized protein LOC105331667 isoform X1
LOC117685711	0.0374330069358281	-0.572771069905219	uncharacterized protein LOC117685711 isoform X2
LOC105341823	0.0291621566669148	-0.56917825726847	uncharacterized protein LOC105341823 isoform X4
LOC117686393	0.0181454668576634	-0.569006151118234	uncharacterized protein LOC117686393
LOC105341340	0.00320987242944827	-0.568679789469821	uncharacterized protein LOC105341340
LOC105343329	0.0362378374307506	-0.568624679162415	uncharacterized protein LOC105343329 isoform X2
LOC105343805	0.0397259015760248	-0.567192148381587	uncharacterized protein LOC105343805
LOC117691721	0.048414973520686	-0.566504837652247	uncharacterized protein LOC117691721 isoform X3
LOC105335986	0.0498567781020481	-0.565788805983519	uncharacterized protein LOC105335986
LOC105332043	0.010583035991394	-0.564654728798589	uncharacterized protein LOC105332043
