O88281	XM_034456924.1	4.91e-16
O88281	XM_034456924.1	9.04e-21
O88281	XM_034462810.1	1.79e-35
O88281	XM_034462810.1	1.89e-42
O88281	XM_034462810.1	2.05e-31
O88281	XM_034462810.1	2.67e-32
O88281	XM_034462810.1	2.95e-33
O88281	XM_034462810.1	3.17e-33
O88281	XM_034462810.1	4.06e-27
O88281	XM_034462810.1	4.59e-32
O88281	XM_034462810.1	5.62e-28
O88281	XM_034462810.1	6.65e-28
O88281	XM_034462811.1	1.91e-35
O88281	XM_034462811.1	2.08e-31
O88281	XM_034462811.1	2.39e-42
O88281	XM_034462811.1	2.76e-32
O88281	XM_034462811.1	3.39e-33
O88281	XM_034462811.1	3.89e-33
O88281	XM_034462811.1	3.99e-27
O88281	XM_034462811.1	5.71e-28
O88281	XM_034462811.1	5.75e-32
O88281	XM_034462811.1	6.08e-28
O88281	XM_034462812.1	1.76e-30
O88281	XM_034462812.1	2.05e-26
O88281	XM_034462812.1	2.20e-31
O88281	XM_034462812.1	2.76e-34
O88281	XM_034462812.1	3.22e-32
O88281	XM_034462812.1	3.42e-32
O88281	XM_034462812.1	3.58e-27
O88281	XM_034462812.1	3.83e-27
O88281	XM_034462812.1	4.93e-31
O88281	XM_034462812.1	7.53e-41
O88281	XM_034463093.1	1.77e-35
O88281	XM_034463093.1	1.88e-46
O88281	XM_034463093.1	2.01e-42
O88281	XM_034463093.1	2.14e-18
O88281	XM_034463093.1	3.56e-38
O88281	XM_034463093.1	3.89e-32
O88281	XM_034463093.1	4.23e-41
O88281	XM_034463093.1	5.14e-40
O88281	XM_034463094.1	1.19e-37
O88281	XM_034463094.1	1.33e-41
O88281	XM_034463094.1	2.29e-46
O88281	XM_034463094.1	2.53e-30
O88281	XM_034463094.1	2.59e-43
O88281	XM_034463094.1	3.96e-42
O88281	XM_034463380.1	1.38e-14
O88281	XM_034463380.1	1.69e-26
O88281	XM_034463380.1	1.93e-13
O88281	XM_034463380.1	2.03e-22
O88281	XM_034463380.1	2.24e-27
O88281	XM_034463380.1	3.12e-17
O88281	XM_034463380.1	6.43e-19
O88281	XM_034463380.1	8.87e-21
O88281	XM_034463445.1	1.04e-11
O88281	XM_034463445.1	1.08e-15
O88281	XM_034463445.1	1.37e-14
O88281	XM_034463445.1	1.74e-20
O88281	XM_034463445.1	2.34e-17
O88281	XM_034463445.1	5.91e-09
O88281	XM_034463445.1	5.98e-10
O88281	XM_034463445.1	8.42e-09
O88281	XM_034463445.1	9.61e-15
O88281	XM_034463445.1	9.68e-14
O88281	XM_034463497.1	1.10e-79
O88281	XM_034463497.1	1.29e-20
O88281	XM_034463497.1	1.83e-87
O88281	XM_034463497.1	2.62e-15
O88281	XM_034463497.1	2.64e-34
O88281	XM_034463497.1	3.17e-57
O88281	XM_034463497.1	6.06e-78
O88281	XM_034463497.1	8.17e-27
O88281	XM_034463497.1	9.95e-48
O88281	XM_034463498.1	1.18e-20
O88281	XM_034463498.1	1.43e-87
O88281	XM_034463498.1	2.33e-34
O88281	XM_034463498.1	2.42e-15
O88281	XM_034463498.1	2.69e-57
O88281	XM_034463498.1	4.55e-78
O88281	XM_034463498.1	7.20e-27
O88281	XM_034463498.1	8.92e-80
O88281	XM_034463498.1	9.41e-49
O88281	XM_034463499.1	1.24e-48
O88281	XM_034463499.1	1.97e-56
O88281	XM_034463499.1	2.21e-26
O88281	XM_034463499.1	2.35e-79
O88281	XM_034463499.1	2.56e-21
O88281	XM_034463499.1	2.67e-34
O88281	XM_034463499.1	4.09e-15
O88281	XM_034463499.1	4.18e-87
O88281	XM_034463499.1	7.78e-81
O88281	XM_034464582.1	1.23e-111
O88281	XM_034464582.1	1.23e-121
O88281	XM_034464582.1	1.47e-117
O88281	XM_034464582.1	1.84e-113
O88281	XM_034464582.1	2.16e-101
O88281	XM_034464582.1	3.91e-107
O88281	XM_034464582.1	4.66e-69
O88281	XM_034464582.1	5.61e-49
O88281	XM_034464582.1	8.27e-107
O88281	XM_034464637.1	1.21e-50
O88281	XM_034464637.1	1.47e-30
O88281	XM_034464637.1	1.96e-39
O88281	XM_034464637.1	2.38e-42
O88281	XM_034464637.1	2.66e-42
O88281	XM_034464637.1	6.63e-44
O88281	XM_034464637.1	7.67e-41
O88281	XM_034464637.1	8.51e-56
O88281	XM_034464638.1	1.07e-50
O88281	XM_034464638.1	1.24e-30
O88281	XM_034464638.1	1.74e-39
O88281	XM_034464638.1	2.07e-42
O88281	XM_034464638.1	2.14e-42
O88281	XM_034464638.1	5.70e-44
O88281	XM_034464638.1	6.67e-56
O88281	XM_034464638.1	6.78e-41
O88281	XM_034464639.1	1.10e-50
O88281	XM_034464639.1	1.22e-30
O88281	XM_034464639.1	1.71e-39
O88281	XM_034464639.1	2.20e-42
O88281	XM_034464639.1	2.20e-42
O88281	XM_034464639.1	5.90e-44
O88281	XM_034464639.1	6.44e-41
O88281	XM_034464639.1	6.78e-56
O88281	XM_034464640.1	1.28e-39
O88281	XM_034464640.1	1.72e-42
O88281	XM_034464640.1	1.81e-42
O88281	XM_034464640.1	4.66e-44
O88281	XM_034464640.1	4.91e-41
O88281	XM_034464640.1	5.00e-56
O88281	XM_034464640.1	7.03e-51
O88281	XM_034464640.1	9.90e-31
O88281	XM_034464641.1	1.03e-30
O88281	XM_034464641.1	1.31e-39
O88281	XM_034464641.1	1.57e-42
O88281	XM_034464641.1	1.72e-42
O88281	XM_034464641.1	4.69e-56
O88281	XM_034464641.1	4.71e-44
O88281	XM_034464641.1	5.32e-41
O88281	XM_034464641.1	6.54e-51
O88281	XM_034464642.1	1.07e-39
O88281	XM_034464642.1	1.44e-42
O88281	XM_034464642.1	1.47e-42
O88281	XM_034464642.1	3.97e-56
O88281	XM_034464642.1	4.10e-44
O88281	XM_034464642.1	4.41e-41
O88281	XM_034464642.1	5.66e-51
O88281	XM_034464642.1	9.03e-31
O88281	XM_034464906.1	1.48e-16
O88281	XM_034464906.1	1.74e-49
O88281	XM_034464906.1	1.94e-36
O88281	XM_034464906.1	2.24e-31
O88281	XM_034464906.1	2.92e-39
O88281	XM_034464906.1	6.29e-47
O88281	XM_034464971.1	1.21e-16
O88281	XM_034464971.1	1.28e-18
O88281	XM_034464971.1	2.03e-16
O88281	XM_034464971.1	2.56e-25
O88281	XM_034464971.1	4.15e-14
O88281	XM_034464971.1	4.76e-19
O88281	XM_034464971.1	5.07e-15
O88281	XM_034464971.1	8.04e-28
O88281	XM_034464971.1	9.91e-26
O88281	XM_034465659.1	1.03e-29
O88281	XM_034465659.1	1.57e-25
O88281	XM_034465659.1	4.47e-53
O88281	XM_034465659.1	5.71e-46
O88281	XM_034465659.1	7.11e-45
O88281	XM_034465659.1	7.53e-59
O88281	XM_034466068.1	1.06e-29
O88281	XM_034466068.1	1.10e-20
O88281	XM_034466068.1	1.21e-19
O88281	XM_034466068.1	1.28e-10
O88281	XM_034466068.1	1.42e-29
O88281	XM_034466068.1	1.49e-31
O88281	XM_034466068.1	2.69e-38
O88281	XM_034466069.1	1.39e-37
O88281	XM_034466069.1	2.03e-10
O88281	XM_034466069.1	2.40e-29
O88281	XM_034466069.1	2.61e-19
O88281	XM_034466069.1	4.54e-29
O88281	XM_034466069.1	5.46e-31
O88281	XM_034466253.1	1.46e-73
O88281	XM_034466253.1	2.03e-71
O88281	XM_034466253.1	3.22e-65
O88281	XM_034466253.1	3.39e-46
O88281	XM_034466693.1	1.18e-54
O88281	XM_034466693.1	1.59e-67
O88281	XM_034466693.1	4.04e-60
O88281	XM_034466693.1	8.44e-41
O88281	XM_034466693.1	8.97e-57
O88281	XM_034466693.1	9.05e-49
O88281	XM_034466693.1	9.23e-12
O88281	XM_034466779.1	1.05e-17
O88281	XM_034466779.1	1.21e-35
O88281	XM_034466779.1	1.24e-38
O88281	XM_034466779.1	1.25e-22
O88281	XM_034466779.1	1.38e-21
O88281	XM_034466779.1	1.46e-15
O88281	XM_034466779.1	1.46e-27
O88281	XM_034466779.1	1.52e-61
O88281	XM_034466779.1	1.52e-61
O88281	XM_034466779.1	1.79e-29
O88281	XM_034466779.1	1.87e-05
O88281	XM_034466779.1	1.87e-25
O88281	XM_034466779.1	1.88e-18
O88281	XM_034466779.1	2.45e-64
O88281	XM_034466779.1	2.45e-64
O88281	XM_034466779.1	2.77e-35
O88281	XM_034466779.1	2.99e-39
O88281	XM_034466779.1	3.25e-29
O88281	XM_034466779.1	3.78e-52
O88281	XM_034466779.1	4.20e-31
O88281	XM_034466779.1	5.21e-24
O88281	XM_034466779.1	5.23e-79
O88281	XM_034466779.1	6.52e-67
O88281	XM_034466779.1	6.52e-67
O88281	XM_034466779.1	6.79e-83
O88281	XM_034466779.1	7.44e-35
O88281	XM_034466779.1	8.98e-26
O88281	XM_034466779.1	9.21e-51
O88281	XM_034466779.1	9.91e-70
O88281	XM_034478456.1	6.29e-05
O88281	XM_034482316.1	1.03e-07
O88281	XM_034482316.1	1.15e-09
O88281	XM_034482316.1	1.59e-09
O88281	XM_034482316.1	2.01e-05
O88281	XM_034482316.1	2.39e-07
O88281	XM_034482316.1	2.54e-08
O88281	XM_034482316.1	3.10e-11
O88281	XM_034482316.1	3.18e-06
O88281	XM_034482316.1	4.28e-06
O88281	XM_034482316.1	7.72e-14
O88281	XM_034482316.1	7.87e-06
O88281	XM_034482318.1	2.58e-06
O88281	XM_034482318.1	3.47e-05
O88281	XM_034482318.1	3.67e-10
O88281	XM_034482318.1	3.67e-10
O88281	XM_034482318.1	7.03e-08
O88281	XM_034482318.1	7.03e-08
O88281	XM_034482318.1	7.78e-06
O88281	XM_034482318.1	7.78e-06
O88281	XM_034482319.1	2.65e-06
O88281	XM_034482319.1	2.65e-06
O88281	XM_034482319.1	2.82e-05
O88281	XM_034482319.1	2.82e-05
O88281	XM_034482319.1	3.83e-10
O88281	XM_034482319.1	3.83e-10
O88281	XM_034482319.1	4.55e-06
O88281	XM_034482319.1	6.65e-05
O88281	XM_034482319.1	8.85e-08
O88281	XM_034482319.1	8.85e-08
O88281	XM_034482489.1	2.34e-06
O88281	XM_034483122.1	0.0
O88327	XM_034444928.1	0.0
O88327	XM_034444929.1	0.0
O88327	XM_034444930.1	1.50e-146
O88327	XM_034444930.1	7.37e-05
O88368	XM_011449258.3	4.72e-63
O88382	XM_011443085.3	1.01e-06
O88382	XM_011443085.3	1.39e-38
O88382	XM_011443085.3	2.62e-09
O88382	XM_011443085.3	3.13e-10
O88382	XM_011443085.3	3.38e-151
O88382	XM_011443085.3	4.89e-13
O88382	XM_011443085.3	8.37e-07
O88382	XM_011443086.3	1.04e-151
O88382	XM_011443086.3	1.10e-06
O88382	XM_011443086.3	1.67e-38
O88382	XM_011443086.3	3.18e-09
O88382	XM_011443086.3	3.55e-10
O88382	XM_011443086.3	5.18e-13
O88382	XM_011443086.3	8.94e-07
O88382	XM_011443087.3	1.01e-06
O88382	XM_011443087.3	1.10e-38
O88382	XM_011443087.3	2.91e-151
O88382	XM_011443087.3	3.18e-10
O88382	XM_011443087.3	3.95e-09
O88382	XM_011443087.3	4.80e-13
O88382	XM_011443087.3	8.57e-07
O88382	XM_011443088.3	1.02e-06
O88382	XM_011443088.3	1.37e-38
O88382	XM_011443088.3	2.75e-09
O88382	XM_011443088.3	3.09e-10
O88382	XM_011443088.3	3.21e-151
O88382	XM_011443088.3	4.88e-13
O88382	XM_011443088.3	8.34e-07
O88382	XM_011443089.3	1.24e-38
O88382	XM_011443089.3	2.56e-09
O88382	XM_011443089.3	2.99e-10
O88382	XM_011443089.3	4.41e-154
O88382	XM_011443089.3	4.75e-13
O88382	XM_011443089.3	8.12e-07
O88382	XM_011443089.3	9.45e-07
O88382	XM_011443090.3	1.32e-38
O88382	XM_011443090.3	2.46e-09
O88382	XM_011443090.3	3.14e-10
O88382	XM_011443090.3	4.12e-152
O88382	XM_011443090.3	4.62e-13
O88382	XM_011443090.3	8.82e-07
O88382	XM_011443090.3	9.68e-07
O88382	XM_011443091.3	1.08e-06
O88382	XM_011443091.3	2.13e-10
O88382	XM_011443091.3	3.54e-40
O88382	XM_011443091.3	3.97e-10
O88382	XM_011443091.3	4.37e-151
O88382	XM_011443091.3	4.98e-13
O88382	XM_011443091.3	8.89e-07
O88382	XM_011443094.3	1.06e-06
O88382	XM_011443094.3	1.61e-39
O88382	XM_011443094.3	2.07e-10
O88382	XM_011443094.3	3.07e-151
O88382	XM_011443094.3	3.76e-10
O88382	XM_011443094.3	5.01e-13
O88382	XM_011443094.3	8.94e-07
O88382	XM_011443097.3	1.94e-10
O88382	XM_011443097.3	3.09e-40
O88382	XM_011443097.3	3.66e-10
O88382	XM_011443097.3	4.75e-13
O88382	XM_011443097.3	4.94e-154
O88382	XM_011443097.3	8.47e-07
O88382	XM_011443097.3	9.78e-07
O88382	XM_011443098.3	1.00e-06
O88382	XM_011443098.3	1.66e-39
O88382	XM_011443098.3	2.09e-10
O88382	XM_011443098.3	3.65e-10
O88382	XM_011443098.3	4.78e-13
O88382	XM_011443098.3	4.81e-154
O88382	XM_011443098.3	8.53e-07
O88382	XM_034450479.1	1.00e-06
O88382	XM_034450479.1	1.18e-38
O88382	XM_034450479.1	3.17e-10
O88382	XM_034450479.1	3.33e-151
O88382	XM_034450479.1	3.91e-09
O88382	XM_034450479.1	4.91e-13
O88382	XM_034450479.1	8.54e-07
O88382	XM_034450480.1	1.05e-06
O88382	XM_034450480.1	2.01e-10
O88382	XM_034450480.1	2.17e-151
O88382	XM_034450480.1	3.23e-40
O88382	XM_034450480.1	3.48e-10
O88382	XM_034450480.1	4.84e-13
O88382	XM_034450480.1	8.71e-07
O88382	XM_034450481.1	1.02e-06
O88382	XM_034450481.1	1.71e-39
O88382	XM_034450481.1	2.15e-10
O88382	XM_034450481.1	2.29e-151
O88382	XM_034450481.1	3.48e-10
O88382	XM_034450481.1	4.95e-13
O88382	XM_034450481.1	8.84e-07
O88382	XM_034450483.1	1.06e-17
O88382	XM_034450483.1	2.31e-10
O88382	XM_034450483.1	2.78e-152
O88382	XM_034450483.1	6.15e-07
O88382	XM_034450483.1	6.79e-05
O88382	XM_034450483.1	7.40e-07
O88384	XM_011449844.3	5.41e-50
O88387	XM_034451862.1	2.02e-27
O88427	XM_011440811.3	0.0
O88427	XM_011440811.3	1.14e-06
O88427	XM_011440811.3	1.26e-16
O88427	XM_011440811.3	1.27e-05
O88427	XM_011440811.3	1.33e-14
O88427	XM_011440811.3	1.80e-115
O88427	XM_011440811.3	3.16e-14
O88427	XM_011440811.3	3.93e-16
O88427	XM_011440811.3	4.59e-15
O88427	XM_011440811.3	5.06e-85
O88427	XM_011440811.3	7.63e-05
O88444	XM_034454857.1	0.0
O88444	XM_034454858.1	0.0
O88446	XM_011419913.3	1.06e-51
O88470	XM_011437155.3	1.66e-26
O88483	XM_011433848.3	1.53e-86
O88488	XM_034476559.1	2.25e-11
O88488	XM_034476559.1	7.26e-08
O88488	XM_034476559.1	7.78e-35
O88495	XM_034470998.1	3.97e-08
O88522	XM_034450488.1	2.02e-15
O88522	XM_034450489.1	1.97e-15
O88544	XM_011440122.3	0.0
O88545	XM_011450310.3	1.30e-168
O88554	XM_011445006.3	0.0
O88554	XM_034481832.1	0.0
O88572	XM_011443421.3	1.20e-31
O88572	XM_011443421.3	1.28e-18
O88572	XM_011443421.3	1.64e-22
O88572	XM_011443421.3	2.75e-11
O88572	XM_011443421.3	3.00e-07
O88572	XM_011443421.3	7.47e-22
O88572	XM_011443422.3	1.04e-31
O88572	XM_011443422.3	1.15e-18
O88572	XM_011443422.3	1.46e-22
O88572	XM_011443422.3	2.50e-11
O88572	XM_011443422.3	2.74e-07
O88572	XM_011443422.3	6.66e-22
O88572	XM_011443423.3	1.01e-18
O88572	XM_011443423.3	1.27e-22
O88572	XM_011443423.3	2.24e-11
O88572	XM_011443423.3	2.47e-07
O88572	XM_011443423.3	5.81e-22
O88572	XM_011443423.3	8.73e-32
O88572	XM_020071464.2	1.90e-07
O88572	XM_020071464.2	2.26e-18
O88572	XM_020071464.2	2.44e-11
O88572	XM_020071464.2	5.92e-22
O88572	XM_020071464.2	7.25e-32
O88572	XM_020071464.2	9.99e-23
O88572	XM_034448463.1	4.73e-08
O88575	XM_011429417.3	2.16e-14
O88576	XM_011419001.3	4.96e-161
O88576	XM_011425880.3	0.0
O88582	XM_011437267.3	4.16e-23
O88609	XM_011447859.3	2.96e-67
O88609	XM_011447860.3	1.01e-67
O88609	XM_011447861.3	4.22e-68
O88609	XM_011447862.3	1.44e-68
O88627	XM_034480810.1	1.99e-117
O88630	XM_011434515.3	1.12e-100
O88665	XM_011419282.3	1.66e-99
O88696	XM_011423774.3	7.57e-88
O88741	XM_011430462.3	4.42e-35
O88741	XM_034481786.1	1.85e-31
O88796	XM_034448739.1	3.28e-34
O88799	XM_034470202.1	9.58e-12
O88801	XM_011421146.3	5.29e-69
O88801	XM_011421147.3	1.14e-68
O88801	XM_011421148.3	1.55e-72
O88801	XM_011421149.3	1.47e-69
O88801	XM_011421150.3	1.15e-69
O88801	XM_011421151.3	1.77e-69
O88801	XM_011421153.3	1.04e-69
O88801	XM_011421154.3	8.92e-70
O88801	XM_011421155.3	5.28e-71
O88801	XM_011421156.3	4.66e-70
O88801	XM_034469484.1	2.56e-73
O88822	XM_011422180.3	6.66e-09
O88822	XM_011457553.3	4.75e-127
O88843	XM_011447846.3	2.53e-06
O88843	XM_011447926.3	2.53e-06
O88843	XM_034452317.1	1.87e-09
O88843	XM_034456399.1	2.33e-06
O88845	XM_034480375.1	2.74e-107
O88846	XM_011430071.3	5.19e-18
O88846	XM_020067504.2	2.33e-09
O88846	XM_020067504.2	2.33e-09
O88846	XM_034472154.1	4.01e-17
O88846	XM_034472155.1	3.28e-09
O88846	XM_034472155.1	3.28e-09
O88853	XM_020073713.2	3.54e-06
O88853	XM_034448491.1	2.75e-06
O88873	XM_020075179.2	1.59e-26
O88874	XM_011451403.3	3.73e-121
O88876	XM_011417980.3	2.62e-59
O88898	XM_011446506.3	2.83e-08
O88898	XM_011446506.3	5.39e-86
O88909	XM_034470215.1	1.19e-18
O88974	XM_034477245.1	1.03e-38
O88974	XM_034477245.1	1.29e-50
O88974	XM_034477245.1	5.56e-86
O88974	XM_034477250.1	1.02e-38
O88974	XM_034477250.1	1.28e-50
O88974	XM_034477250.1	5.48e-86
O88974	XM_034477259.1	1.08e-38
O88974	XM_034477259.1	1.29e-50
O88974	XM_034477259.1	5.60e-86
O88974	XM_034477261.1	1.20e-38
O88974	XM_034477261.1	1.29e-50
O88974	XM_034477261.1	7.46e-86
O88974	XM_034477266.1	1.02e-38
O88974	XM_034477266.1	1.30e-50
O88974	XM_034477266.1	5.49e-86
O88974	XM_034477271.1	1.18e-38
O88974	XM_034477271.1	1.28e-50
O88974	XM_034477271.1	7.11e-86
O88974	XM_034477274.1	1.17e-38
O88974	XM_034477274.1	1.27e-50
O88974	XM_034477274.1	7.35e-86
O88974	XM_034477280.1	1.59e-39
O88974	XM_034477280.1	1.80e-88
O88974	XM_034477280.1	9.00e-51
O88986	XM_011436046.3	1.50e-174
O88992	XM_011427828.3	7.28e-08
O88992	XM_011428810.3	9.81e-07
O88992	XM_011432529.3	1.37e-08
O88992	XM_011457542.3	2.13e-09
O88992	XM_011457543.3	2.12e-09
O89000	XM_034456234.1	0.0
O89000	XM_034456236.1	0.0
O89001	XM_034443431.1	0.0
O89001	XM_034443431.1	1.01e-174
O89001	XM_034443431.1	4.11e-56
O89001	XM_034443431.1	4.98e-153
O89032	XM_011430465.3	8.60e-07
O89044	XM_011437425.3	4.77e-170
O89094	XM_004602075.1	7.38e-09
O89094	XM_011425261.3	1.11e-10
O89110	XM_004603453.1	1.17e-18
O89110	XM_011434460.3	1.44e-19
O89110	XM_011435261.2	1.05e-34
O89110	XM_034477088.1	8.19e-35
O89110	XM_034477091.1	8.05e-35
O89110	XM_034477107.1	5.99e-35
O89110	XM_034477111.1	9.93e-35
O89110	XM_034477121.1	7.23e-35
O89110	XM_034478618.1	4.88e-28
O89113	XM_011422713.2	6.76e-09
O92815	XM_034448838.1	4.01e-14
O92815	XM_034448838.1	4.01e-14
O93209	XM_004595703.1	1.45e-07
O93209	XM_004604012.1	2.38e-06
O93209	XM_034453862.1	5.06e-05
O93209	XM_034454843.1	4.92e-05
O93209	XM_034455466.1	2.19e-05
O93209	XM_034459482.1	3.13e-14
O93233	XM_011435624.3	6.75e-07
O93257	XM_011445518.2	0.0
O93257	XM_011445519.3	0.0
O93257	XM_011445520.3	0.0
O93309	XM_011420305.3	0.0
O93310	XM_011442072.3	9.41e-120
O93310	XM_011446629.3	1.53e-10
O93310	XM_020072308.2	1.54e-10
O93319	XM_011431890.3	1.08e-08
O93319	XM_011431890.3	1.62e-13
O93327	XM_004598352.1	1.50e-42
O93327	XM_004598352.1	2.62e-80
O93327	XM_011456098.3	3.94e-100
O93327	XM_011456099.3	1.18e-120
O93367	XM_011416447.3	3.98e-45
O93384	XM_011442087.3	3.84e-154
O93430	XM_011433185.3	2.62e-95
O93430	XM_020068500.2	1.29e-94
O93430	XM_034444433.1	2.94e-94
O93479	XM_004604152.1	4.50e-15
O93529	XM_011447062.3	1.44e-73
O93530	XM_011449471.2	1.08e-24
O93530	XM_011450031.3	0.0
O93530	XM_011450032.3	0.0
O93530	XM_020068201.2	7.97e-30
O93530	XM_020074789.2	6.96e-42
O93530	XM_034443098.1	5.98e-36
O93530	XM_034454570.1	0.0
O93530	XM_034460101.1	2.52e-23
O93530	XM_034460632.1	2.07e-38
O93530	XM_034461440.1	1.96e-37
O93530	XM_034461440.1	1.96e-37
O93530	XM_034465794.1	3.91e-15
O93530	XM_034465829.1	2.30e-43
O93530	XM_034466431.1	2.29e-24
O93530	XM_034467326.1	9.67e-35
O93530	XM_034467326.1	9.67e-35
O93530	XM_034467326.1	9.67e-35
O93530	XM_034472893.1	4.93e-43
O93567	XM_034465507.1	3.42e-06
O93567	XM_034465513.1	3.35e-06
O93567	XM_034465604.1	7.87e-07
O93567	XM_034465617.1	2.96e-06
O93567	XM_034465669.1	2.84e-06
O93567	XM_034465675.1	3.57e-06
O93567	XM_034465694.1	2.84e-06
O93574	XM_004596784.1	1.17e-08
O93574	XM_004596784.1	2.67e-10
O93574	XM_004596784.1	8.37e-07
O93574	XM_020064950.2	2.67e-09
O93574	XM_020064950.2	3.48e-07
O93574	XM_020064950.2	7.02e-08
O93603	XM_011433730.3	1.42e-09
O93603	XM_011433732.3	8.10e-10
O93603	XM_011433734.3	1.32e-09
O93603	XM_011434523.3	2.15e-08
O93603	XM_011450358.3	9.25e-68
O93603	XM_011450360.3	1.19e-67
O93603	XM_011450362.3	3.78e-68
O93603	XM_011450364.3	8.76e-68
O93603	XM_020063438.2	8.52e-14
O93603	XM_020068847.2	5.48e-08
O93603	XM_034480067.1	1.21e-65
O93603	XM_034480068.1	1.04e-65
O93603	XM_034480069.1	3.94e-66
O93603	XM_034480070.1	8.96e-66
O93610	XM_011418316.3	4.67e-168
O94256	XM_902108.3	5.49e-05
O94362	XM_034459008.1	2.62e-68
O94363	XM_011435271.3	3.71e-25
O94431	XM_011420946.3	1.63e-45
O94431	XM_011422275.3	8.35e-43
O94581	XM_011451035.3	1.26e-25
O94759	XM_034463570.1	3.93e-22
O94759	XM_034464578.1	1.18e-42
O94760	XM_034447584.1	1.91e-50
O94760	XM_034447585.1	3.09e-50
O94762	XM_034445849.1	0.0
O94762	XM_034445849.1	3.27e-09
O94762	XM_034445865.1	0.0
O94762	XM_034445865.1	2.66e-09
O94778	XM_011438363.2	2.27e-40
O94806	XM_004601179.1	0.0
O94806	XM_004601179.1	6.79e-21
O94806	XM_034467265.1	0.0
O94806	XM_034467266.1	0.0
O94806	XM_034467267.1	0.0
O94806	XM_034467268.1	0.0
O94806	XM_034467269.1	0.0
O94806	XM_034467270.1	0.0
O94806	XM_034467271.1	0.0
O94812	XM_011456090.3	2.23e-180
O94812	XM_011456091.3	0.0
O94812	XM_011456092.3	0.0
O94818	XM_011445927.3	2.01e-42
O94818	XM_011445927.3	6.71e-57
O94818	XM_011445928.3	6.69e-44
O94818	XM_011445928.3	7.62e-57
O94818	XM_011445929.3	1.89e-42
O94818	XM_011445929.3	7.56e-57
O94818	XM_011445930.3	1.33e-48
O94818	XM_011445930.3	7.21e-57
O94818	XM_034458946.1	4.04e-50
O94818	XM_034458946.1	8.04e-57
O94818	XM_034458947.1	5.94e-44
O94818	XM_034458947.1	7.69e-57
O94826	XM_034443906.1	3.82e-147
O94827	XM_034481466.1	3.77e-119
O94827	XM_034481467.1	3.23e-119
O94827	XM_034481468.1	1.78e-119
O94827	XM_034481471.1	2.31e-119
O94827	XM_034481472.1	1.27e-116
O94827	XM_034481473.1	3.47e-120
O94827	XM_034481474.1	3.70e-120
O94827	XM_034481475.1	4.95e-120
O94827	XM_034481476.1	2.50e-120
O94827	XM_034481477.1	1.03e-119
O94827	XM_034481478.1	3.54e-120
O94844	XM_011417568.3	3.39e-133
O94868	XM_034444759.1	1.86e-116
O94880	XM_034470248.1	1.66e-07
O94880	XM_034470248.1	7.18e-160
O94880	XM_034470249.1	1.66e-07
O94880	XM_034470249.1	7.18e-160
O94889	XM_011425710.3	4.98e-33
O94889	XM_011425710.3	9.98e-06
O94889	XM_011455282.3	0.0
O94889	XM_011455282.3	1.14e-08
O94898	XM_011458839.3	8.20e-173
O94901	XM_034455653.1	4.11e-72
O94901	XM_034455655.1	4.12e-72
O94901	XM_034455656.1	3.89e-72
O94901	XM_034455657.1	3.90e-72
O94901	XM_034455658.1	3.93e-72
O94901	XM_034455659.1	4.05e-72
O94901	XM_034455660.1	1.11e-71
O94913	XM_011443902.3	7.16e-46
O94913	XM_011443902.3	7.86e-46
O94913	XM_011443903.3	7.15e-46
O94913	XM_011443903.3	7.84e-46
O94915	XM_011434098.3	0.0
O94915	XM_011434098.3	2.92e-36
O94972	XM_011416129.3	4.82e-08
O94972	XM_034478590.1	1.13e-07
O94985	XM_011450870.3	6.96e-166
O95045	XM_011431859.3	7.27e-100
O95045	XM_020068083.2	7.11e-100
O95125	XM_011424540.3	4.25e-05
O95125	XM_011424540.3	5.24e-13
O95125	XM_034465688.1	1.65e-09
O95125	XM_034465688.1	1.65e-09
O95125	XM_034465688.1	5.70e-08
O95125	XM_034465688.1	5.70e-08
O95140	XM_011450872.3	0.0
O95149	XM_034468440.1	6.07e-95
O95149	XM_034468440.1	9.46e-41
O95149	XM_034468441.1	1.02e-40
O95149	XM_034468441.1	8.53e-95
O95149	XM_034468442.1	4.68e-95
O95149	XM_034468442.1	9.69e-41
O95149	XM_034468443.1	2.69e-95
O95149	XM_034468443.1	9.21e-41
O95149	XM_034468444.1	2.45e-95
O95149	XM_034468444.1	9.12e-41
O95153	XM_034480804.1	2.36e-18
O95153	XM_034480805.1	6.90e-19
O95153	XM_034480806.1	8.37e-19
O95153	XM_034480807.1	3.42e-18
O95163	XM_034470764.1	0.0
O95163	XM_034470765.1	0.0
O95163	XM_034470766.1	0.0
O95169	XM_034461348.1	1.64e-14
O95198	XM_011455497.3	1.91e-28
O95198	XM_011455498.3	1.54e-28
O95198	XM_034444343.1	1.13e-05
O95198	XM_034444343.1	1.51e-24
O95208	XM_011456157.3	2.02e-108
O95208	XM_011456159.3	7.91e-108
O95208	XM_034459005.1	2.33e-108
O95210	XM_011435959.3	6.39e-07
O95210	XM_011435960.3	1.15e-06
O95236	XM_034479802.1	5.56e-07
O95236	XM_034479803.1	4.22e-07
O95238	XM_011445508.3	2.65e-52
O95238	XM_011445509.3	2.18e-52
O95239	XM_011439528.3	0.0
O95239	XM_011439528.3	1.75e-05
O95239	XM_011439529.3	0.0
O95239	XM_011439529.3	1.82e-05
O95257	XM_011451038.3	2.97e-20
O95260	XM_011458167.3	8.94e-145
